Timestamp,Timestamp (ESP32)
2025-10-07 09:07:47,2025-10-07 09:07:47
2025-10-07 09:07:52,2025-10-07 09:07:52
2025-10-07 09:07:58,2025-10-07 09:07:57
2025-10-07 09:08:03,2025-10-07 09:08:02
2025-10-07 09:08:08,2025-10-07 09:08:08
2025-10-07 09:08:13,2025-10-07 09:08:13
2025-10-07 09:08:18,2025-10-07 09:08:18
2025-10-07 09:08:23,2025-10-07 09:08:23
2025-10-07 09:08:28,2025-10-07 09:08:28
2025-10-07 09:08:33,2025-10-07 09:08:33
2025-10-07 09:08:38,2025-10-07 09:08:38
2025-10-07 09:08:40,2025-10-07 09:08:38
2025-10-07 09:08:43,2025-10-07 09:08:43
2025-10-07 09:08:48,2025-10-07 09:08:48
2025-10-07 09:08:54,2025-10-07 09:08:53
2025-10-07 09:08:59,2025-10-07 09:08:58
2025-10-07 09:09:04,2025-10-07 09:09:04
2025-10-07 09:09:09,2025-10-07 09:09:09
2025-10-07 09:09:14,2025-10-07 09:09:14
2025-10-07 09:09:19,2025-10-07 09:09:19
2025-10-07 09:09:24,2025-10-07 09:09:24
2025-10-07 09:09:29,2025-10-07 09:09:29
2025-10-07 09:09:34,2025-10-07 09:09:34
2025-10-07 09:09:39,2025-10-07 09:09:39
2025-10-07 09:09:45,2025-10-07 09:09:44
2025-10-07 09:09:50,2025-10-07 09:09:49
2025-10-07 09:09:55,2025-10-07 09:09:54
2025-10-07 09:10:00,2025-10-07 09:10:00
2025-10-07 09:10:05,2025-10-07 09:10:05
2025-10-07 09:10:10,2025-10-07 09:10:10
2025-10-07 09:10:15,2025-10-07 09:10:15
2025-10-07 09:10:20,2025-10-07 09:10:20
2025-10-07 09:10:25,2025-10-07 09:10:25
2025-10-07 09:10:30,2025-10-07 09:10:30
2025-10-07 09:10:35,2025-10-07 09:10:35
2025-10-07 09:10:40,2025-10-07 09:10:40
2025-10-07 09:10:46,2025-10-07 09:10:45
2025-10-07 09:10:51,2025-10-07 09:10:50
2025-10-07 09:10:56,2025-10-07 09:10:56
2025-10-07 09:11:01,2025-10-07 09:11:01
2025-10-07 09:11:06,2025-10-07 09:11:06
2025-10-07 09:11:11,2025-10-07 09:11:11
2025-10-07 09:11:16,2025-10-07 09:11:16
2025-10-07 09:11:21,2025-10-07 09:11:21
2025-10-07 09:11:26,2025-10-07 09:11:26
2025-10-07 09:11:31,2025-10-07 09:11:31
2025-10-07 09:11:37,2025-10-07 09:11:36
2025-10-07 09:11:42,2025-10-07 09:11:41
2025-10-07 09:11:47,2025-10-07 09:11:46
2025-10-07 09:11:52,2025-10-07 09:11:52
2025-10-07 09:11:57,2025-10-07 09:11:57
2025-10-07 09:12:02,2025-10-07 09:12:02
2025-10-07 09:12:07,2025-10-07 09:12:07
2025-10-07 09:12:12,2025-10-07 09:12:12
2025-10-07 09:12:17,2025-10-07 09:12:17
2025-10-07 09:12:22,2025-10-07 09:12:22
2025-10-07 09:12:27,2025-10-07 09:12:27
2025-10-07 09:12:32,2025-10-07 09:12:32
2025-10-07 09:12:38,2025-10-07 09:12:37
2025-10-07 09:12:43,2025-10-07 09:12:42
2025-10-07 09:12:48,2025-10-07 09:12:48
2025-10-07 09:12:53,2025-10-07 09:12:53
2025-10-07 09:12:58,2025-10-07 09:12:58
2025-10-07 09:13:03,2025-10-07 09:13:03
2025-10-07 09:13:08,2025-10-07 09:13:08
2025-10-07 09:13:13,2025-10-07 09:13:13
2025-10-07 09:13:18,2025-10-07 09:13:18
2025-10-07 09:13:23,2025-10-07 09:13:23
2025-10-07 09:13:28,2025-10-07 09:13:28
2025-10-07 09:13:33,2025-10-07 09:13:33
2025-10-07 09:13:39,2025-10-07 09:13:38
2025-10-07 09:13:44,2025-10-07 09:13:44
2025-10-07 09:13:49,2025-10-07 09:13:49
2025-10-07 09:13:54,2025-10-07 09:13:54
2025-10-07 09:13:59,2025-10-07 09:13:59
2025-10-07 09:14:04,2025-10-07 09:14:04
2025-10-07 09:14:09,2025-10-07 09:14:09
2025-10-07 09:14:14,2025-10-07 09:14:14
2025-10-07 09:14:19,2025-10-07 09:14:19
2025-10-07 09:14:24,2025-10-07 09:14:24
2025-10-07 09:14:30,2025-10-07 09:14:29
2025-10-07 09:14:35,2025-10-07 09:14:34
2025-10-07 09:14:36,2025-10-07 09:14:34
2025-10-07 09:14:40,2025-10-07 09:14:40
2025-10-07 09:14:45,2025-10-07 09:14:45
2025-10-07 09:14:50,2025-10-07 09:14:50
2025-10-07 09:14:55,2025-10-07 09:14:55
2025-10-07 09:15:00,2025-10-07 09:15:00
2025-10-07 09:15:05,2025-10-07 09:15:05
2025-10-07 09:15:10,2025-10-07 09:15:10
2025-10-07 09:15:15,2025-10-07 09:15:15
2025-10-07 09:15:20,2025-10-07 09:15:20
2025-10-07 09:15:25,2025-10-07 09:15:25
2025-10-07 09:15:31,2025-10-07 09:15:30
2025-10-07 09:15:36,2025-10-07 09:15:36
2025-10-07 09:15:41,2025-10-07 09:15:41
2025-10-07 09:15:46,2025-10-07 09:15:46
2025-10-07 09:15:51,2025-10-07 09:15:51
2025-10-07 09:15:56,2025-10-07 09:15:56
2025-10-07 09:16:01,2025-10-07 09:16:01
2025-10-07 09:16:06,2025-10-07 09:16:06
2025-10-07 09:16:11,2025-10-07 09:16:11
2025-10-07 09:16:16,2025-10-07 09:16:16
2025-10-07 09:16:21,2025-10-07 09:16:21
2025-10-07 09:16:27,2025-10-07 09:16:26
2025-10-07 09:16:32,2025-10-07 09:16:31
2025-10-07 09:16:37,2025-10-07 09:16:37
2025-10-07 09:16:42,2025-10-07 09:16:42
2025-10-07 09:16:47,2025-10-07 09:16:47
2025-10-07 09:16:52,2025-10-07 09:16:52
2025-10-07 09:16:57,2025-10-07 09:16:57
2025-10-07 09:17:02,2025-10-07 09:17:02
2025-10-07 09:17:07,2025-10-07 09:17:07
2025-10-07 09:17:12,2025-10-07 09:17:12
2025-10-07 09:17:17,2025-10-07 09:17:17
2025-10-07 09:17:23,2025-10-07 09:17:22
2025-10-07 09:17:28,2025-10-07 09:17:27
2025-10-07 09:17:33,2025-10-07 09:17:33
2025-10-07 09:17:38,2025-10-07 09:17:38
2025-10-07 09:17:43,2025-10-07 09:17:43
2025-10-07 09:17:48,2025-10-07 09:17:48
2025-10-07 09:17:53,2025-10-07 09:17:53
2025-10-07 09:17:58,2025-10-07 09:17:58
2025-10-07 09:18:03,2025-10-07 09:18:03
2025-10-07 09:18:08,2025-10-07 09:18:08
2025-10-07 09:18:13,2025-10-07 09:18:13
2025-10-07 09:18:19,2025-10-07 09:18:18
2025-10-07 09:18:24,2025-10-07 09:18:23
2025-10-07 09:18:29,2025-10-07 09:18:29
2025-10-07 09:18:34,2025-10-07 09:18:34
2025-10-07 09:18:39,2025-10-07 09:18:39
2025-10-07 09:18:44,2025-10-07 09:18:44
2025-10-07 09:18:49,2025-10-07 09:18:49
2025-10-07 09:18:54,2025-10-07 09:18:54
2025-10-07 09:18:59,2025-10-07 09:18:59
2025-10-07 09:19:04,2025-10-07 09:19:04
2025-10-07 09:19:09,2025-10-07 09:19:09
2025-10-07 09:19:15,2025-10-07 09:19:14
2025-10-07 09:19:20,2025-10-07 09:19:19
2025-10-07 09:19:25,2025-10-07 09:19:25
2025-10-07 09:19:30,2025-10-07 09:19:30
2025-10-07 09:19:35,2025-10-07 09:19:35
2025-10-07 09:19:40,2025-10-07 09:19:40
2025-10-07 09:19:45,2025-10-07 09:19:45
2025-10-07 09:19:50,2025-10-07 09:19:50
2025-10-07 09:19:55,2025-10-07 09:19:55
2025-10-07 09:20:00,2025-10-07 09:20:00
2025-10-07 09:20:05,2025-10-07 09:20:05
2025-10-07 09:20:11,2025-10-07 09:20:10
2025-10-07 09:20:16,2025-10-07 09:20:15
2025-10-07 09:20:21,2025-10-07 09:20:21
2025-10-07 09:20:26,2025-10-07 09:20:26
2025-10-07 09:20:31,2025-10-07 09:20:31
2025-10-07 09:20:36,2025-10-07 09:20:36
2025-10-07 09:20:41,2025-10-07 09:20:41
2025-10-07 09:20:46,2025-10-07 09:20:46
2025-10-07 09:20:51,2025-10-07 09:20:51
2025-10-07 09:20:56,2025-10-07 09:20:56
2025-10-07 09:21:01,2025-10-07 09:21:01
2025-10-07 09:21:06,2025-10-07 09:21:06
2025-10-07 09:21:12,2025-10-07 09:21:11
2025-10-07 09:21:17,2025-10-07 09:21:17
2025-10-07 09:21:22,2025-10-07 09:21:22
2025-10-07 09:21:27,2025-10-07 09:21:27
2025-10-07 09:21:32,2025-10-07 09:21:32
2025-10-07 09:21:37,2025-10-07 09:21:37
2025-10-07 09:21:42,2025-10-07 09:21:42
2025-10-07 09:21:47,2025-10-07 09:21:47
2025-10-07 09:21:52,2025-10-07 09:21:52
2025-10-07 09:21:57,2025-10-07 09:21:57
2025-10-07 09:22:02,2025-10-07 09:22:02
2025-10-07 09:22:08,2025-10-07 09:22:07
2025-10-07 09:22:13,2025-10-07 09:22:13
2025-10-07 09:22:18,2025-10-07 09:22:18
2025-10-07 09:22:23,2025-10-07 09:22:23
2025-10-07 09:22:28,2025-10-07 09:22:28
2025-10-07 09:22:33,2025-10-07 09:22:33
2025-10-07 09:22:38,2025-10-07 09:22:38
2025-10-07 09:22:43,2025-10-07 09:22:43
2025-10-07 09:22:48,2025-10-07 09:22:48
2025-10-07 09:22:53,2025-10-07 09:22:53
2025-10-07 09:22:58,2025-10-07 09:22:58
2025-10-07 09:23:04,2025-10-07 09:23:03
2025-10-07 09:23:09,2025-10-07 09:23:09
2025-10-07 09:23:14,2025-10-07 09:23:14
2025-10-07 09:23:19,2025-10-07 09:23:19
2025-10-07 09:23:24,2025-10-07 09:23:24
2025-10-07 09:23:29,2025-10-07 09:23:29
2025-10-07 09:23:34,2025-10-07 09:23:34
2025-10-07 09:23:39,2025-10-07 09:23:39
2025-10-07 09:23:44,2025-10-07 09:23:44
2025-10-07 09:23:49,2025-10-07 09:23:49
2025-10-07 09:23:54,2025-10-07 09:23:54
2025-10-07 09:24:00,2025-10-07 09:23:59
2025-10-07 09:24:05,2025-10-07 09:24:05
2025-10-07 09:24:10,2025-10-07 09:24:10
2025-10-07 09:24:15,2025-10-07 09:24:15
2025-10-07 09:24:20,2025-10-07 09:24:20
2025-10-07 09:24:25,2025-10-07 09:24:25
2025-10-07 09:24:30,2025-10-07 09:24:30
2025-10-07 09:24:35,2025-10-07 09:24:35
2025-10-07 09:24:40,2025-10-07 09:24:40
2025-10-07 09:24:45,2025-10-07 09:24:45
2025-10-07 09:24:50,2025-10-07 09:24:50
2025-10-07 09:24:56,2025-10-07 09:24:55
2025-10-07 09:25:01,2025-10-07 09:25:00
2025-10-07 09:25:06,2025-10-07 09:25:06
2025-10-07 09:25:11,2025-10-07 09:25:11
2025-10-07 09:25:16,2025-10-07 09:25:16
2025-10-07 09:25:21,2025-10-07 09:25:21
2025-10-07 09:25:26,2025-10-07 09:25:26
2025-10-07 09:25:31,2025-10-07 09:25:31
2025-10-07 09:25:36,2025-10-07 09:25:36
2025-10-07 09:25:41,2025-10-07 09:25:41
2025-10-07 09:25:46,2025-10-07 09:25:46
2025-10-07 09:25:52,2025-10-07 09:25:51
2025-10-07 09:25:57,2025-10-07 09:25:56
2025-10-07 09:26:02,2025-10-07 09:26:02
2025-10-07 09:26:07,2025-10-07 09:26:07
2025-10-07 09:26:12,2025-10-07 09:26:12
2025-10-07 09:26:17,2025-10-07 09:26:17
2025-10-07 09:26:22,2025-10-07 09:26:22
2025-10-07 09:26:27,2025-10-07 09:26:27
2025-10-07 09:26:32,2025-10-07 09:26:32
2025-10-07 09:26:37,2025-10-07 09:26:37
2025-10-07 09:26:42,2025-10-07 09:26:42
2025-10-07 09:26:48,2025-10-07 09:26:47
2025-10-07 09:26:53,2025-10-07 09:26:52
2025-10-07 09:26:58,2025-10-07 09:26:58
2025-10-07 09:27:03,2025-10-07 09:27:03
2025-10-07 09:27:08,2025-10-07 09:27:08
2025-10-07 09:27:13,2025-10-07 09:27:13
2025-10-07 09:27:18,2025-10-07 09:27:18
2025-10-07 09:27:23,2025-10-07 09:27:23
2025-10-07 09:27:28,2025-10-07 09:27:28
2025-10-07 09:27:33,2025-10-07 09:27:33
2025-10-07 09:27:38,2025-10-07 09:27:38
2025-10-07 09:27:43,2025-10-07 09:27:43
2025-10-07 09:27:49,2025-10-07 09:27:48
2025-10-07 09:27:54,2025-10-07 09:27:54
2025-10-07 09:27:59,2025-10-07 09:27:59
2025-10-07 09:28:04,2025-10-07 09:28:04
2025-10-07 09:28:09,2025-10-07 09:28:09
2025-10-07 09:28:14,2025-10-07 09:28:14
2025-10-07 09:28:15,2025-10-07 09:28:14
2025-10-07 09:28:19,2025-10-07 09:28:19
2025-10-07 09:28:24,2025-10-07 09:28:24
2025-10-07 09:28:29,2025-10-07 09:28:29
2025-10-07 09:28:34,2025-10-07 09:28:34
2025-10-07 09:28:40,2025-10-07 09:28:39
2025-10-07 09:28:45,2025-10-07 09:28:44
2025-10-07 09:28:50,2025-10-07 09:28:50
2025-10-07 09:28:55,2025-10-07 09:28:55
2025-10-07 09:29:00,2025-10-07 09:29:00
2025-10-07 09:29:05,2025-10-07 09:29:05
2025-10-07 09:29:10,2025-10-07 09:29:10
2025-10-07 09:29:15,2025-10-07 09:29:15
2025-10-07 09:29:20,2025-10-07 09:29:20
2025-10-07 09:29:25,2025-10-07 09:29:25
2025-10-07 09:29:30,2025-10-07 09:29:30
2025-10-07 09:29:36,2025-10-07 09:29:35
2025-10-07 09:29:41,2025-10-07 09:29:40
2025-10-07 09:29:46,2025-10-07 09:29:46
2025-10-07 09:29:51,2025-10-07 09:29:51
2025-10-07 09:29:56,2025-10-07 09:29:56
2025-10-07 09:30:01,2025-10-07 09:30:01
2025-10-07 09:30:06,2025-10-07 09:30:06
2025-10-07 09:30:11,2025-10-07 09:30:11
2025-10-07 09:30:16,2025-10-07 09:30:16
2025-10-07 09:30:21,2025-10-07 09:30:21
2025-10-07 09:30:26,2025-10-07 09:30:26
2025-10-07 09:30:31,2025-10-07 09:30:31
2025-10-07 09:30:37,2025-10-07 09:30:36
2025-10-07 09:30:42,2025-10-07 09:30:42
2025-10-07 09:30:47,2025-10-07 09:30:47
2025-10-07 09:30:52,2025-10-07 09:30:52
2025-10-07 09:30:57,2025-10-07 09:30:57
2025-10-07 09:31:02,2025-10-07 09:31:02
2025-10-07 09:31:07,2025-10-07 09:31:07
2025-10-07 09:31:12,2025-10-07 09:31:12
2025-10-07 09:31:17,2025-10-07 09:31:17
2025-10-07 09:31:22,2025-10-07 09:31:22
2025-10-07 09:31:27,2025-10-07 09:31:27
2025-10-07 09:31:33,2025-10-07 09:31:32
2025-10-07 09:31:38,2025-10-07 09:31:38
2025-10-07 09:31:43,2025-10-07 09:31:43
2025-10-07 09:31:48,2025-10-07 09:31:48
2025-10-07 09:31:53,2025-10-07 09:31:53
2025-10-07 09:31:58,2025-10-07 09:31:58
2025-10-07 09:32:03,2025-10-07 09:32:03
2025-10-07 09:32:09,2025-10-07 09:32:08
2025-10-07 09:32:13,2025-10-07 09:32:13
2025-10-07 09:32:18,2025-10-07 09:32:18
2025-10-07 09:32:23,2025-10-07 09:32:23
2025-10-07 09:32:29,2025-10-07 09:32:28
2025-10-07 09:32:34,2025-10-07 09:32:34
2025-10-07 09:32:39,2025-10-07 09:32:39
2025-10-07 09:32:44,2025-10-07 09:32:44
2025-10-07 09:32:49,2025-10-07 09:32:49
2025-10-07 09:32:54,2025-10-07 09:32:54
2025-10-07 09:32:59,2025-10-07 09:32:59
2025-10-07 09:33:04,2025-10-07 09:33:04
2025-10-07 09:33:09,2025-10-07 09:33:09
2025-10-07 09:33:14,2025-10-07 09:33:14
2025-10-07 09:33:19,2025-10-07 09:33:19
2025-10-07 09:33:25,2025-10-07 09:33:24
2025-10-07 09:33:30,2025-10-07 09:33:29
2025-10-07 09:33:35,2025-10-07 09:33:35
2025-10-07 09:33:40,2025-10-07 09:33:40
2025-10-07 09:33:45,2025-10-07 09:33:45
2025-10-07 09:33:50,2025-10-07 09:33:50
2025-10-07 09:33:55,2025-10-07 09:33:55
2025-10-07 09:34:00,2025-10-07 09:34:00
2025-10-07 09:34:05,2025-10-07 09:34:05
2025-10-07 09:34:10,2025-10-07 09:34:10
2025-10-07 09:34:15,2025-10-07 09:34:15
2025-10-07 09:34:21,2025-10-07 09:34:20
2025-10-07 09:34:26,2025-10-07 09:34:25
2025-10-07 09:34:31,2025-10-07 09:34:31
2025-10-07 09:34:36,2025-10-07 09:34:36
2025-10-07 09:34:41,2025-10-07 09:34:41
2025-10-07 09:34:46,2025-10-07 09:34:46
2025-10-07 09:34:51,2025-10-07 09:34:51
2025-10-07 09:34:56,2025-10-07 09:34:56
2025-10-07 09:35:01,2025-10-07 09:35:01
2025-10-07 09:35:06,2025-10-07 09:35:06
2025-10-07 09:35:11,2025-10-07 09:35:11
2025-10-07 09:35:16,2025-10-07 09:35:16
2025-10-07 09:35:22,2025-10-07 09:35:21
2025-10-07 09:35:27,2025-10-07 09:35:27
2025-10-07 09:35:32,2025-10-07 09:35:32
2025-10-07 09:35:37,2025-10-07 09:35:37
2025-10-07 09:35:42,2025-10-07 09:35:42
2025-10-07 09:35:47,2025-10-07 09:35:47
2025-10-07 09:35:52,2025-10-07 09:35:52
2025-10-07 09:35:57,2025-10-07 09:35:57
2025-10-07 09:36:02,2025-10-07 09:36:02
2025-10-07 09:36:07,2025-10-07 09:36:07
2025-10-07 09:36:12,2025-10-07 09:36:12
2025-10-07 09:36:18,2025-10-07 09:36:17
2025-10-07 09:36:23,2025-10-07 09:36:23
2025-10-07 09:36:28,2025-10-07 09:36:28
2025-10-07 09:36:33,2025-10-07 09:36:33
2025-10-07 09:36:38,2025-10-07 09:36:38
2025-10-07 09:36:43,2025-10-07 09:36:43
2025-10-07 09:36:48,2025-10-07 09:36:48
2025-10-07 09:36:53,2025-10-07 09:36:53
2025-10-07 09:36:58,2025-10-07 09:36:58
2025-10-07 09:37:03,2025-10-07 09:37:03
2025-10-07 09:37:08,2025-10-07 09:37:08
2025-10-07 09:37:14,2025-10-07 09:37:13
2025-10-07 09:37:19,2025-10-07 09:37:19
2025-10-07 09:37:24,2025-10-07 09:37:24
2025-10-07 09:37:29,2025-10-07 09:37:29
2025-10-07 09:37:34,2025-10-07 09:37:34
2025-10-07 09:37:39,2025-10-07 09:37:39
2025-10-07 09:37:44,2025-10-07 09:37:44
2025-10-07 09:37:49,2025-10-07 09:37:49
2025-10-07 09:37:54,2025-10-07 09:37:54
2025-10-07 09:37:59,2025-10-07 09:37:59
2025-10-07 09:38:04,2025-10-07 09:38:04
2025-10-07 09:38:10,2025-10-07 09:38:09
2025-10-07 09:38:15,2025-10-07 09:38:15
2025-10-07 09:38:20,2025-10-07 09:38:20
2025-10-07 09:38:25,2025-10-07 09:38:25
2025-10-07 09:38:30,2025-10-07 09:38:30
2025-10-07 09:38:35,2025-10-07 09:38:35
2025-10-07 09:38:40,2025-10-07 09:38:40
2025-10-07 09:38:45,2025-10-07 09:38:45
2025-10-07 09:38:50,2025-10-07 09:38:50
2025-10-07 09:38:55,2025-10-07 09:38:55
2025-10-07 09:39:00,2025-10-07 09:39:00
2025-10-07 09:39:06,2025-10-07 09:39:05
2025-10-07 09:39:11,2025-10-07 09:39:11
2025-10-07 09:39:16,2025-10-07 09:39:16
2025-10-07 09:39:21,2025-10-07 09:39:21
2025-10-07 09:39:26,2025-10-07 09:39:26
2025-10-07 09:39:31,2025-10-07 09:39:31
2025-10-07 09:39:36,2025-10-07 09:39:36
2025-10-07 09:39:41,2025-10-07 09:39:41
2025-10-07 09:39:46,2025-10-07 09:39:46
2025-10-07 09:39:51,2025-10-07 09:39:51
2025-10-07 09:39:56,2025-10-07 09:39:56
2025-10-07 09:40:02,2025-10-07 09:40:01
2025-10-07 09:40:07,2025-10-07 09:40:07
2025-10-07 09:40:12,2025-10-07 09:40:12
2025-10-07 09:40:17,2025-10-07 09:40:17
2025-10-07 09:40:22,2025-10-07 09:40:22
2025-10-07 09:40:27,2025-10-07 09:40:27
2025-10-07 09:40:32,2025-10-07 09:40:32
2025-10-07 09:40:37,2025-10-07 09:40:37
2025-10-07 09:40:42,2025-10-07 09:40:42
2025-10-07 09:40:47,2025-10-07 09:40:47
2025-10-07 09:40:52,2025-10-07 09:40:52
2025-10-07 09:40:58,2025-10-07 09:40:57
2025-10-07 09:41:03,2025-10-07 09:41:03
2025-10-07 09:41:08,2025-10-07 09:41:08
2025-10-07 09:41:13,2025-10-07 09:41:13
2025-10-07 09:41:18,2025-10-07 09:41:18
2025-10-07 09:41:23,2025-10-07 09:41:23
2025-10-07 09:41:28,2025-10-07 09:41:28
2025-10-07 09:41:33,2025-10-07 09:41:33
2025-10-07 09:41:38,2025-10-07 09:41:38
2025-10-07 09:41:43,2025-10-07 09:41:43
2025-10-07 09:41:48,2025-10-07 09:41:48
2025-10-07 09:41:54,2025-10-07 09:41:53
2025-10-07 09:41:59,2025-10-07 09:41:58
2025-10-07 09:42:04,2025-10-07 09:42:04
2025-10-07 09:42:09,2025-10-07 09:42:09
2025-10-07 09:42:14,2025-10-07 09:42:14
2025-10-07 09:42:19,2025-10-07 09:42:19
2025-10-07 09:42:24,2025-10-07 09:42:24
2025-10-07 09:42:29,2025-10-07 09:42:29
2025-10-07 09:42:34,2025-10-07 09:42:34
2025-10-07 09:42:39,2025-10-07 09:42:39
2025-10-07 09:42:44,2025-10-07 09:42:44
2025-10-07 09:42:49,2025-10-07 09:42:49
2025-10-07 09:42:55,2025-10-07 09:42:54
2025-10-07 09:43:00,2025-10-07 09:43:00
2025-10-07 09:43:05,2025-10-07 09:43:05
2025-10-07 09:43:10,2025-10-07 09:43:10
2025-10-07 09:43:15,2025-10-07 09:43:15
2025-10-07 09:43:20,2025-10-07 09:43:20
2025-10-07 09:43:25,2025-10-07 09:43:25
2025-10-07 09:43:30,2025-10-07 09:43:30
2025-10-07 09:43:35,2025-10-07 09:43:35
2025-10-07 09:43:40,2025-10-07 09:43:40
2025-10-07 09:43:45,2025-10-07 09:43:45
2025-10-07 09:43:51,2025-10-07 09:43:50
2025-10-07 09:43:56,2025-10-07 09:43:56
2025-10-07 09:44:01,2025-10-07 09:44:01
2025-10-07 09:44:06,2025-10-07 09:44:06
2025-10-07 09:44:11,2025-10-07 09:44:11
2025-10-07 09:44:16,2025-10-07 09:44:16
2025-10-07 09:44:21,2025-10-07 09:44:21
2025-10-07 09:44:26,2025-10-07 09:44:26
2025-10-07 09:44:31,2025-10-07 09:44:31
2025-10-07 09:44:37,2025-10-07 09:44:36
2025-10-07 09:44:41,2025-10-07 09:44:41
2025-10-07 09:44:47,2025-10-07 09:44:46
2025-10-07 09:44:52,2025-10-07 09:44:52
2025-10-07 09:44:57,2025-10-07 09:44:57
2025-10-07 09:45:02,2025-10-07 09:45:02
2025-10-07 09:45:07,2025-10-07 09:45:07
2025-10-07 09:45:12,2025-10-07 09:45:12
2025-10-07 09:45:17,2025-10-07 09:45:17
2025-10-07 09:45:22,2025-10-07 09:45:22
2025-10-07 09:45:27,2025-10-07 09:45:27
2025-10-07 09:45:32,2025-10-07 09:45:32
2025-10-07 09:45:37,2025-10-07 09:45:37
2025-10-07 09:45:43,2025-10-07 09:45:42
2025-10-07 09:45:48,2025-10-07 09:45:48
2025-10-07 09:45:53,2025-10-07 09:45:53
2025-10-07 09:45:58,2025-10-07 09:45:58
2025-10-07 09:46:03,2025-10-07 09:46:03
2025-10-07 09:46:08,2025-10-07 09:46:08
2025-10-07 09:46:13,2025-10-07 09:46:13
2025-10-07 09:46:18,2025-10-07 09:46:18
2025-10-07 09:46:23,2025-10-07 09:46:23
2025-10-07 09:46:28,2025-10-07 09:46:28
2025-10-07 09:46:33,2025-10-07 09:46:33
2025-10-07 09:46:39,2025-10-07 09:46:38
2025-10-07 09:46:44,2025-10-07 09:46:44
2025-10-07 09:46:49,2025-10-07 09:46:49
2025-10-07 09:46:54,2025-10-07 09:46:54
2025-10-07 09:46:59,2025-10-07 09:46:59
2025-10-07 09:47:04,2025-10-07 09:47:04
2025-10-07 09:47:09,2025-10-07 09:47:09
2025-10-07 09:47:14,2025-10-07 09:47:14
2025-10-07 09:47:19,2025-10-07 09:47:19
2025-10-07 09:47:24,2025-10-07 09:47:24
2025-10-07 09:47:29,2025-10-07 09:47:29
2025-10-07 09:47:35,2025-10-07 09:47:34
2025-10-07 09:47:40,2025-10-07 09:47:40
2025-10-07 09:47:45,2025-10-07 09:47:45
