waktu	latensi	baseline
19:47:13	0.6363636363636364	0.0
19:48:04	0.5	0.0
19:49:04	0.45454545454545453	0.0
19:50:00	0.4166666666666667	0.0
19:51:01	0.4166666666666667	0.0
19:52:02	0.625	0.0
19:54:18		0.0
19:55:00		0.0
19:56:06		0.0
19:57:01		0.0
19:58:04		0.0
19:59:16		0.0
20:00:12		0.0
20:05:46	0.0	0.0
20:06:01	0.16666666666666666	0.0
20:07:03	0.5714285714285714	0.0
20:08:04	0.6153846153846154	0.0
20:09:00	5.785714285714286	0.0
20:10:01	6.391304347826087	0.0
20:11:04	0.0	0.0
20:56:49	0.5	0.0
20:57:00	0.16666666666666666	0.0
20:58:01	0.16666666666666666	0.0
20:59:02	0.16666666666666666	0.0
21:00:03	0.16666666666666666	0.0
21:01:04	0.3333333333333333	0.0
21:02:00	0.16666666666666666	0.0
21:03:01	0.16666666666666666	0.0
21:04:02	0.08333333333333333	0.0
21:05:03	0.08333333333333333	0.0
21:06:04	0.18181818181818182	0.0
21:07:00	0.16666666666666666	0.0
21:08:01	0.16666666666666666	0.0
21:09:02	0.16666666666666666	0.0
21:10:04	0.18181818181818182	0.0
21:11:00	0.16666666666666666	0.0
21:12:01	0.16666666666666666	0.0
21:13:02	0.08333333333333333	0.0
21:14:03	0.16666666666666666	0.0
21:15:04	0.18181818181818182	0.0
21:16:00	0.16666666666666666	0.0
21:17:01	0.16666666666666666	0.0
21:18:02	0.08333333333333333	0.0
21:19:03	0.08333333333333333	0.0
21:20:04	0.09090909090909091	0.0
21:21:00	0.08333333333333333	0.0
21:22:01	0.16666666666666666	0.0
21:23:02	0.16666666666666666	0.0
21:24:03	0.16666666666666666	0.0
21:25:04	0.18181818181818182	0.0
21:26:00	0.08333333333333333	0.0
21:27:01	0.08333333333333333	0.0
21:28:03	0.16666666666666666	0.0
21:29:04	0.09090909090909091	0.0
21:30:00	0.08333333333333333	0.0
21:31:01	0.16666666666666666	0.0
21:32:02	0.16666666666666666	0.0
21:33:03	0.08333333333333333	0.0
21:34:04	0.09090909090909091	0.0
21:35:00	0.08333333333333333	0.0
21:36:01	0.08333333333333333	0.0
21:37:02	0.08333333333333333	0.0
21:38:03	0.08333333333333333	0.0
21:39:04	0.09090909090909091	0.0
21:40:00	0.16666666666666666	0.0
21:41:01	0.25	0.0
21:42:02	0.08333333333333333	0.0
21:43:03	0.08333333333333333	0.0
21:44:05	0.09090909090909091	0.0
21:45:01	0.23076923076923078	0.0
