Timestamp,Timestamp (ESP32)
2025-10-06 01:02:06,2025-10-06 01:02:05
2025-10-06 01:02:11,2025-10-06 01:02:11
2025-10-06 01:02:16,2025-10-06 01:02:16
2025-10-06 01:02:21,2025-10-06 01:02:21
2025-10-06 01:02:26,2025-10-06 01:02:26
2025-10-06 01:02:31,2025-10-06 01:02:31
2025-10-06 01:02:36,2025-10-06 01:02:36
2025-10-06 01:02:41,2025-10-06 01:02:41
2025-10-06 01:02:46,2025-10-06 01:02:46
2025-10-06 01:02:51,2025-10-06 01:02:51
2025-10-06 01:02:56,2025-10-06 01:02:56
2025-10-06 01:03:02,2025-10-06 01:03:01
2025-10-06 01:03:07,2025-10-06 01:03:07
2025-10-06 01:03:12,2025-10-06 01:03:12
2025-10-06 01:03:17,2025-10-06 01:03:17
2025-10-06 01:03:22,2025-10-06 01:03:22
2025-10-06 01:03:24,2025-10-06 01:03:22
2025-10-06 01:03:27,2025-10-06 01:03:27
2025-10-06 01:03:36,2025-10-06 01:03:27
2025-10-06 01:03:38,2025-10-06 01:03:32
2025-10-06 01:03:39,2025-10-06 01:03:37
2025-10-06 01:03:42,2025-10-06 01:03:42
2025-10-06 01:03:47,2025-10-06 01:03:47
2025-10-06 01:03:49,2025-10-06 01:03:47
2025-10-06 01:03:53,2025-10-06 01:03:52
2025-10-06 01:03:58,2025-10-06 01:03:57
2025-10-06 01:04:03,2025-10-06 01:04:03
2025-10-06 01:04:13,2025-10-06 01:04:03
2025-10-06 01:04:13,2025-10-06 01:04:08
2025-10-06 01:04:14,2025-10-06 01:04:08
2025-10-06 01:04:14,2025-10-06 01:04:13
2025-10-06 01:04:18,2025-10-06 01:04:18
2025-10-06 01:04:23,2025-10-06 01:04:23
2025-10-06 01:04:28,2025-10-06 01:04:28
2025-10-06 01:04:33,2025-10-06 01:04:33
2025-10-06 01:04:38,2025-10-06 01:04:38
2025-10-06 01:04:43,2025-10-06 01:04:43
2025-10-06 01:04:48,2025-10-06 01:04:48
2025-10-06 01:04:54,2025-10-06 01:04:53
2025-10-06 01:04:59,2025-10-06 01:04:59
2025-10-06 01:05:04,2025-10-06 01:05:04
2025-10-06 01:05:09,2025-10-06 01:05:09
2025-10-06 01:05:11,2025-10-06 01:05:09
2025-10-06 01:05:16,2025-10-06 01:05:14
2025-10-06 01:05:19,2025-10-06 01:05:19
2025-10-06 01:05:24,2025-10-06 01:05:24
2025-10-06 01:05:29,2025-10-06 01:05:29
2025-10-06 01:05:34,2025-10-06 01:05:34
2025-10-06 01:05:39,2025-10-06 01:05:39
2025-10-06 01:05:42,2025-10-06 01:05:39
2025-10-06 01:05:44,2025-10-06 01:05:44
2025-10-06 01:05:50,2025-10-06 01:05:49
2025-10-06 01:05:55,2025-10-06 01:05:54
2025-10-06 01:06:00,2025-10-06 01:06:00
2025-10-06 01:06:05,2025-10-06 01:06:05
2025-10-06 01:06:10,2025-10-06 01:06:10
2025-10-06 01:06:15,2025-10-06 01:06:15
2025-10-06 01:06:20,2025-10-06 01:06:15
2025-10-06 01:06:36,2025-10-06 01:06:20
2025-10-06 01:06:36,2025-10-06 01:06:25
2025-10-06 01:06:37,2025-10-06 01:06:30
2025-10-06 01:06:37,2025-10-06 01:06:30
2025-10-06 01:06:41,2025-10-06 01:06:41
2025-10-06 01:06:46,2025-10-06 01:06:46
2025-10-06 01:06:51,2025-10-06 01:06:51
2025-10-06 01:06:57,2025-10-06 01:06:56
2025-10-06 01:07:02,2025-10-06 01:07:01
2025-10-06 01:07:07,2025-10-06 01:07:07
2025-10-06 01:07:12,2025-10-06 01:07:12
2025-10-06 01:07:17,2025-10-06 01:07:17
2025-10-06 01:07:22,2025-10-06 01:07:22
2025-10-06 01:07:27,2025-10-06 01:07:27
2025-10-06 01:07:32,2025-10-06 01:07:32
2025-10-06 01:07:34,2025-10-06 01:07:32
2025-10-06 01:07:37,2025-10-06 01:07:37
2025-10-06 01:07:42,2025-10-06 01:07:42
2025-10-06 01:07:48,2025-10-06 01:07:42
2025-10-06 01:07:57,2025-10-06 01:07:52
2025-10-06 01:07:57,2025-10-06 01:07:47
2025-10-06 01:08:02,2025-10-06 01:07:52
2025-10-06 01:08:02,2025-10-06 01:07:57
2025-10-06 01:08:03,2025-10-06 01:08:03
2025-10-06 01:08:09,2025-10-06 01:08:08
2025-10-06 01:08:12,2025-10-06 01:08:08
2025-10-06 01:08:13,2025-10-06 01:08:13
2025-10-06 01:08:17,2025-10-06 01:08:13
2025-10-06 01:08:18,2025-10-06 01:08:18
2025-10-06 01:08:23,2025-10-06 01:08:23
2025-10-06 01:08:28,2025-10-06 01:08:28
2025-10-06 01:08:33,2025-10-06 01:08:33
2025-10-06 01:08:40,2025-10-06 01:08:33
2025-10-06 01:08:40,2025-10-06 01:08:38
2025-10-06 01:08:44,2025-10-06 01:08:43
2025-10-06 01:08:49,2025-10-06 01:08:48
2025-10-06 01:09:07,2025-10-06 01:08:53
2025-10-06 01:09:12,2025-10-06 01:08:53
2025-10-06 01:09:13,2025-10-06 01:08:53
2025-10-06 01:09:14,2025-10-06 01:09:09
2025-10-06 01:09:14,2025-10-06 01:09:04
2025-10-06 01:09:18,2025-10-06 01:09:18
2025-10-06 01:09:23,2025-10-06 01:09:23
2025-10-06 01:09:29,2025-10-06 01:09:28
2025-10-06 01:09:30,2025-10-06 01:09:28
2025-10-06 01:09:33,2025-10-06 01:09:33
2025-10-06 01:09:38,2025-10-06 01:09:38
2025-10-06 01:09:43,2025-10-06 01:09:43
2025-10-06 01:09:48,2025-10-06 01:09:48
2025-10-06 01:09:53,2025-10-06 01:09:53
2025-10-06 01:09:59,2025-10-06 01:09:58
2025-10-06 01:10:04,2025-10-06 01:10:03
2025-10-06 01:10:09,2025-10-06 01:10:09
2025-10-06 01:10:14,2025-10-06 01:10:14
2025-10-06 01:10:16,2025-10-06 01:10:14
2025-10-06 01:10:19,2025-10-06 01:10:19
2025-10-06 01:10:21,2025-10-06 01:10:19
2025-10-06 01:10:24,2025-10-06 01:10:24
2025-10-06 01:10:29,2025-10-06 01:10:29
2025-10-06 01:10:34,2025-10-06 01:10:34
2025-10-06 01:10:39,2025-10-06 01:10:39
2025-10-06 01:10:44,2025-10-06 01:10:44
2025-10-06 01:10:50,2025-10-06 01:10:49
2025-10-06 01:10:56,2025-10-06 01:10:49
2025-10-06 01:10:59,2025-10-06 01:10:54
2025-10-06 01:10:59,2025-10-06 01:10:54
2025-10-06 01:11:00,2025-10-06 01:10:59
2025-10-06 01:11:05,2025-10-06 01:11:05
2025-10-06 01:11:10,2025-10-06 01:11:10
2025-10-06 01:11:11,2025-10-06 01:11:10
2025-10-06 01:11:15,2025-10-06 01:11:15
2025-10-06 01:11:20,2025-10-06 01:11:20
2025-10-06 01:11:25,2025-10-06 01:11:25
2025-10-06 01:11:30,2025-10-06 01:11:30
2025-10-06 01:11:35,2025-10-06 01:11:35
2025-10-06 01:11:40,2025-10-06 01:11:40
2025-10-06 01:11:46,2025-10-06 01:11:45
2025-10-06 01:11:51,2025-10-06 01:11:50
2025-10-06 01:11:56,2025-10-06 01:11:55
2025-10-06 01:12:06,2025-10-06 01:12:01
2025-10-06 01:12:08,2025-10-06 01:12:01
2025-10-06 01:12:09,2025-10-06 01:12:01
2025-10-06 01:12:09,2025-10-06 01:12:06
2025-10-06 01:12:11,2025-10-06 01:12:11
2025-10-06 01:12:16,2025-10-06 01:12:16
2025-10-06 01:12:21,2025-10-06 01:12:21
2025-10-06 01:12:26,2025-10-06 01:12:26
2025-10-06 01:12:28,2025-10-06 01:12:26
2025-10-06 01:12:31,2025-10-06 01:12:31
2025-10-06 01:12:37,2025-10-06 01:12:36
2025-10-06 01:12:42,2025-10-06 01:12:41
2025-10-06 01:12:47,2025-10-06 01:12:46
2025-10-06 01:12:52,2025-10-06 01:12:51
2025-10-06 01:12:58,2025-10-06 01:12:57
2025-10-06 01:13:00,2025-10-06 01:12:57
2025-10-06 01:13:02,2025-10-06 01:13:02
2025-10-06 01:13:07,2025-10-06 01:13:07
2025-10-06 01:13:08,2025-10-06 01:13:07
2025-10-06 01:13:12,2025-10-06 01:13:12
2025-10-06 01:13:17,2025-10-06 01:13:17
2025-10-06 01:13:22,2025-10-06 01:13:22
2025-10-06 01:13:27,2025-10-06 01:13:27
2025-10-06 01:13:32,2025-10-06 01:13:32
2025-10-06 01:13:37,2025-10-06 01:13:37
2025-10-06 01:13:43,2025-10-06 01:13:42
2025-10-06 01:13:48,2025-10-06 01:13:47
2025-10-06 01:13:53,2025-10-06 01:13:53
2025-10-06 01:13:58,2025-10-06 01:13:58
2025-10-06 01:14:03,2025-10-06 01:14:03
2025-10-06 01:14:08,2025-10-06 01:14:08
2025-10-06 01:14:13,2025-10-06 01:14:13
2025-10-06 01:14:18,2025-10-06 01:14:18
2025-10-06 01:14:23,2025-10-06 01:14:23
2025-10-06 01:14:28,2025-10-06 01:14:28
2025-10-06 01:14:33,2025-10-06 01:14:33
2025-10-06 01:14:38,2025-10-06 01:14:38
2025-10-06 01:14:44,2025-10-06 01:14:43
2025-10-06 01:14:49,2025-10-06 01:14:49
2025-10-06 01:14:54,2025-10-06 01:14:54
2025-10-06 01:14:59,2025-10-06 01:14:59
2025-10-06 01:15:04,2025-10-06 01:15:04
2025-10-06 01:15:09,2025-10-06 01:15:09
2025-10-06 01:15:14,2025-10-06 01:15:14
2025-10-06 01:15:19,2025-10-06 01:15:19
2025-10-06 01:15:24,2025-10-06 01:15:24
2025-10-06 01:15:29,2025-10-06 01:15:29
2025-10-06 01:15:35,2025-10-06 01:15:34
2025-10-06 01:15:40,2025-10-06 01:15:39
2025-10-06 01:15:50,2025-10-06 01:15:45
2025-10-06 01:15:51,2025-10-06 01:15:45
2025-10-06 01:15:53,2025-10-06 01:15:50
2025-10-06 01:15:55,2025-10-06 01:15:55
2025-10-06 01:16:00,2025-10-06 01:16:00
2025-10-06 01:16:06,2025-10-06 01:16:05
2025-10-06 01:16:07,2025-10-06 01:16:05
2025-10-06 01:16:10,2025-10-06 01:16:10
2025-10-06 01:16:15,2025-10-06 01:16:15
2025-10-06 01:16:20,2025-10-06 01:16:20
2025-10-06 01:16:26,2025-10-06 01:16:25
2025-10-06 01:16:30,2025-10-06 01:16:30
2025-10-06 01:16:36,2025-10-06 01:16:35
2025-10-06 01:16:41,2025-10-06 01:16:41
2025-10-06 01:16:46,2025-10-06 01:16:46
2025-10-06 01:16:51,2025-10-06 01:16:51
2025-10-06 01:16:56,2025-10-06 01:16:56
2025-10-06 01:17:01,2025-10-06 01:17:01
2025-10-06 01:17:06,2025-10-06 01:17:06
2025-10-06 01:17:11,2025-10-06 01:17:11
2025-10-06 01:17:16,2025-10-06 01:17:16
2025-10-06 01:17:21,2025-10-06 01:17:21
2025-10-06 01:17:26,2025-10-06 01:17:26
2025-10-06 01:17:32,2025-10-06 01:17:31
2025-10-06 01:17:37,2025-10-06 01:17:37
2025-10-06 01:17:42,2025-10-06 01:17:42
2025-10-06 01:17:47,2025-10-06 01:17:47
2025-10-06 01:17:52,2025-10-06 01:17:52
2025-10-06 01:17:57,2025-10-06 01:17:57
2025-10-06 01:18:02,2025-10-06 01:18:02
2025-10-06 01:18:08,2025-10-06 01:18:07
2025-10-06 01:18:12,2025-10-06 01:18:12
2025-10-06 01:18:17,2025-10-06 01:18:17
2025-10-06 01:18:22,2025-10-06 01:18:22
2025-10-06 01:18:28,2025-10-06 01:18:27
2025-10-06 01:18:33,2025-10-06 01:18:32
2025-10-06 01:18:38,2025-10-06 01:18:38
2025-10-06 01:18:39,2025-10-06 01:18:38
2025-10-06 01:18:43,2025-10-06 01:18:43
2025-10-06 01:18:48,2025-10-06 01:18:48
2025-10-06 01:18:53,2025-10-06 01:18:53
2025-10-06 01:18:58,2025-10-06 01:18:58
2025-10-06 01:19:03,2025-10-06 01:19:03
2025-10-06 01:19:09,2025-10-06 01:19:08
2025-10-06 01:19:13,2025-10-06 01:19:13
2025-10-06 01:19:18,2025-10-06 01:19:13
2025-10-06 01:19:18,2025-10-06 01:19:13
2025-10-06 01:19:19,2025-10-06 01:19:18
2025-10-06 01:19:24,2025-10-06 01:19:23
2025-10-06 01:19:29,2025-10-06 01:19:28
2025-10-06 01:19:34,2025-10-06 01:19:34
2025-10-06 01:19:39,2025-10-06 01:19:39
2025-10-06 01:19:44,2025-10-06 01:19:44
2025-10-06 01:19:49,2025-10-06 01:19:49
2025-10-06 01:19:54,2025-10-06 01:19:54
2025-10-06 01:19:59,2025-10-06 01:19:59
2025-10-06 01:20:04,2025-10-06 01:20:04
2025-10-06 01:20:10,2025-10-06 01:20:09
2025-10-06 01:20:14,2025-10-06 01:20:14
2025-10-06 01:20:19,2025-10-06 01:20:19
2025-10-06 01:20:25,2025-10-06 01:20:24
2025-10-06 01:20:30,2025-10-06 01:20:30
2025-10-06 01:20:35,2025-10-06 01:20:35
2025-10-06 01:20:40,2025-10-06 01:20:40
2025-10-06 01:20:45,2025-10-06 01:20:45
2025-10-06 01:20:50,2025-10-06 01:20:50
2025-10-06 01:20:55,2025-10-06 01:20:55
2025-10-06 01:21:00,2025-10-06 01:21:00
2025-10-06 01:21:06,2025-10-06 01:21:05
2025-10-06 01:21:10,2025-10-06 01:21:10
2025-10-06 01:21:16,2025-10-06 01:21:15
2025-10-06 01:21:21,2025-10-06 01:21:20
2025-10-06 01:21:26,2025-10-06 01:21:26
2025-10-06 01:21:31,2025-10-06 01:21:31
2025-10-06 01:21:36,2025-10-06 01:21:36
2025-10-06 01:21:41,2025-10-06 01:21:41
2025-10-06 01:21:46,2025-10-06 01:21:46
2025-10-06 01:21:51,2025-10-06 01:21:51
2025-10-06 01:21:56,2025-10-06 01:21:56
2025-10-06 01:22:01,2025-10-06 01:22:01
2025-10-06 01:22:06,2025-10-06 01:22:06
2025-10-06 01:22:12,2025-10-06 01:22:11
2025-10-06 01:22:17,2025-10-06 01:22:16
2025-10-06 01:22:22,2025-10-06 01:22:22
2025-10-06 01:22:27,2025-10-06 01:22:27
2025-10-06 01:22:32,2025-10-06 01:22:32
2025-10-06 01:22:37,2025-10-06 01:22:37
2025-10-06 01:22:42,2025-10-06 01:22:42
2025-10-06 01:22:47,2025-10-06 01:22:47
2025-10-06 01:22:52,2025-10-06 01:22:52
2025-10-06 01:22:57,2025-10-06 01:22:57
2025-10-06 01:23:02,2025-10-06 01:23:02
2025-10-06 01:23:07,2025-10-06 01:23:07
2025-10-06 01:23:13,2025-10-06 01:23:12
2025-10-06 01:23:18,2025-10-06 01:23:18
2025-10-06 01:23:23,2025-10-06 01:23:23
2025-10-06 01:23:28,2025-10-06 01:23:28
2025-10-06 01:23:33,2025-10-06 01:23:33
2025-10-06 01:23:38,2025-10-06 01:23:38
2025-10-06 01:23:43,2025-10-06 01:23:43
2025-10-06 01:23:48,2025-10-06 01:23:48
2025-10-06 01:23:53,2025-10-06 01:23:53
2025-10-06 01:23:58,2025-10-06 01:23:58
2025-10-06 01:24:03,2025-10-06 01:24:03
2025-10-06 01:24:09,2025-10-06 01:24:08
2025-10-06 01:24:14,2025-10-06 01:24:14
2025-10-06 01:24:19,2025-10-06 01:24:19
2025-10-06 01:24:24,2025-10-06 01:24:24
2025-10-06 01:24:29,2025-10-06 01:24:29
2025-10-06 01:24:34,2025-10-06 01:24:34
2025-10-06 01:24:39,2025-10-06 01:24:39
2025-10-06 01:24:44,2025-10-06 01:24:44
2025-10-06 01:24:49,2025-10-06 01:24:49
2025-10-06 01:24:54,2025-10-06 01:24:54
2025-10-06 01:24:59,2025-10-06 01:24:59
2025-10-06 01:25:05,2025-10-06 01:25:04
2025-10-06 01:25:10,2025-10-06 01:25:10
2025-10-06 01:25:15,2025-10-06 01:25:15
2025-10-06 01:25:20,2025-10-06 01:25:20
2025-10-06 01:25:25,2025-10-06 01:25:25
2025-10-06 01:25:30,2025-10-06 01:25:30
2025-10-06 01:25:35,2025-10-06 01:25:35
2025-10-06 01:25:40,2025-10-06 01:25:40
2025-10-06 01:25:45,2025-10-06 01:25:45
2025-10-06 01:25:50,2025-10-06 01:25:50
2025-10-06 01:25:55,2025-10-06 01:25:55
2025-10-06 01:26:01,2025-10-06 01:26:00
2025-10-06 01:26:06,2025-10-06 01:26:06
2025-10-06 01:26:11,2025-10-06 01:26:11
2025-10-06 01:26:16,2025-10-06 01:26:16
2025-10-06 01:26:21,2025-10-06 01:26:21
2025-10-06 01:26:26,2025-10-06 01:26:26
2025-10-06 01:26:31,2025-10-06 01:26:31
2025-10-06 01:26:36,2025-10-06 01:26:36
2025-10-06 01:26:41,2025-10-06 01:26:41
2025-10-06 01:26:46,2025-10-06 01:26:46
2025-10-06 01:26:51,2025-10-06 01:26:51
2025-10-06 01:26:57,2025-10-06 01:26:56
2025-10-06 01:27:02,2025-10-06 01:27:01
2025-10-06 01:27:07,2025-10-06 01:27:07
2025-10-06 01:27:12,2025-10-06 01:27:12
2025-10-06 01:27:17,2025-10-06 01:27:17
2025-10-06 01:27:22,2025-10-06 01:27:22
2025-10-06 01:27:27,2025-10-06 01:27:27
2025-10-06 01:27:32,2025-10-06 01:27:32
2025-10-06 01:27:37,2025-10-06 01:27:37
2025-10-06 01:27:42,2025-10-06 01:27:42
2025-10-06 01:27:47,2025-10-06 01:27:47
2025-10-06 01:27:52,2025-10-06 01:27:52
2025-10-06 01:27:58,2025-10-06 01:27:57
2025-10-06 01:28:03,2025-10-06 01:28:03
2025-10-06 01:28:08,2025-10-06 01:28:08
2025-10-06 01:28:13,2025-10-06 01:28:13
2025-10-06 01:28:18,2025-10-06 01:28:18
2025-10-06 01:28:23,2025-10-06 01:28:23
2025-10-06 01:28:28,2025-10-06 01:28:28
2025-10-06 01:28:33,2025-10-06 01:28:33
2025-10-06 01:28:38,2025-10-06 01:28:38
2025-10-06 01:28:43,2025-10-06 01:28:43
2025-10-06 01:28:48,2025-10-06 01:28:48
2025-10-06 01:28:54,2025-10-06 01:28:53
2025-10-06 01:28:59,2025-10-06 01:28:59
2025-10-06 01:29:04,2025-10-06 01:29:04
2025-10-06 01:29:09,2025-10-06 01:29:09
2025-10-06 01:29:14,2025-10-06 01:29:14
2025-10-06 01:29:19,2025-10-06 01:29:19
2025-10-06 01:29:24,2025-10-06 01:29:24
2025-10-06 01:29:29,2025-10-06 01:29:29
2025-10-06 01:29:34,2025-10-06 01:29:34
2025-10-06 01:29:39,2025-10-06 01:29:39
2025-10-06 01:29:45,2025-10-06 01:29:44
2025-10-06 01:29:50,2025-10-06 01:29:49
2025-10-06 01:29:55,2025-10-06 01:29:55
2025-10-06 01:30:00,2025-10-06 01:30:00
2025-10-06 01:30:05,2025-10-06 01:30:05
2025-10-06 01:30:10,2025-10-06 01:30:10
2025-10-06 01:30:15,2025-10-06 01:30:15
2025-10-06 01:30:20,2025-10-06 01:30:20
