Timestamp,Timestamp (ESP32)
2025-10-04 13:00:33,2025-10-04 13:00:33
2025-10-04 13:00:38,2025-10-04 13:00:38
2025-10-04 13:00:43,2025-10-04 13:00:43
2025-10-04 13:00:48,2025-10-04 13:00:48
2025-10-04 13:00:53,2025-10-04 13:00:53
2025-10-04 13:00:59,2025-10-04 13:00:58
2025-10-04 13:01:04,2025-10-04 13:01:03
2025-10-04 13:01:09,2025-10-04 13:01:08
2025-10-04 13:01:14,2025-10-04 13:01:14
2025-10-04 13:01:19,2025-10-04 13:01:19
2025-10-04 13:01:24,2025-10-04 13:01:24
2025-10-04 13:01:29,2025-10-04 13:01:29
2025-10-04 13:01:34,2025-10-04 13:01:34
2025-10-04 13:01:39,2025-10-04 13:01:39
2025-10-04 13:01:44,2025-10-04 13:01:44
2025-10-04 13:01:49,2025-10-04 13:01:49
2025-10-04 13:01:54,2025-10-04 13:01:54
2025-10-04 13:02:00,2025-10-04 13:01:59
2025-10-04 13:02:05,2025-10-04 13:02:04
2025-10-04 13:02:10,2025-10-04 13:02:10
2025-10-04 13:02:15,2025-10-04 13:02:15
2025-10-04 13:02:20,2025-10-04 13:02:20
2025-10-04 13:02:25,2025-10-04 13:02:25
2025-10-04 13:02:30,2025-10-04 13:02:30
2025-10-04 13:02:35,2025-10-04 13:02:35
2025-10-04 13:02:40,2025-10-04 13:02:40
2025-10-04 13:02:45,2025-10-04 13:02:45
2025-10-04 13:02:50,2025-10-04 13:02:50
2025-10-04 13:02:56,2025-10-04 13:02:55
2025-10-04 13:03:01,2025-10-04 13:03:00
2025-10-04 13:03:06,2025-10-04 13:03:05
2025-10-04 13:03:07,2025-10-04 13:03:05
2025-10-04 13:03:11,2025-10-04 13:03:11
2025-10-04 13:03:16,2025-10-04 13:03:16
2025-10-04 13:03:21,2025-10-04 13:03:21
2025-10-04 13:03:26,2025-10-04 13:03:26
2025-10-04 13:03:31,2025-10-04 13:03:31
2025-10-04 13:03:36,2025-10-04 13:03:36
2025-10-04 13:03:41,2025-10-04 13:03:41
2025-10-04 13:03:46,2025-10-04 13:03:46
2025-10-04 13:03:52,2025-10-04 13:03:51
2025-10-04 13:03:57,2025-10-04 13:03:56
2025-10-04 13:04:02,2025-10-04 13:04:01
2025-10-04 13:04:07,2025-10-04 13:04:07
2025-10-04 13:04:12,2025-10-04 13:04:12
2025-10-04 13:04:17,2025-10-04 13:04:17
2025-10-04 13:04:22,2025-10-04 13:04:22
2025-10-04 13:04:27,2025-10-04 13:04:27
2025-10-04 13:04:32,2025-10-04 13:04:32
2025-10-04 13:04:37,2025-10-04 13:04:37
2025-10-04 13:04:42,2025-10-04 13:04:42
2025-10-04 13:04:48,2025-10-04 13:04:47
2025-10-04 13:04:53,2025-10-04 13:04:52
2025-10-04 13:04:58,2025-10-04 13:04:57
2025-10-04 13:05:03,2025-10-04 13:05:03
2025-10-04 13:05:08,2025-10-04 13:05:08
2025-10-04 13:05:13,2025-10-04 13:05:13
2025-10-04 13:05:18,2025-10-04 13:05:18
2025-10-04 13:05:23,2025-10-04 13:05:23
2025-10-04 13:05:28,2025-10-04 13:05:28
2025-10-04 13:05:33,2025-10-04 13:05:33
2025-10-04 13:05:38,2025-10-04 13:05:38
2025-10-04 13:05:44,2025-10-04 13:05:43
2025-10-04 13:05:49,2025-10-04 13:05:48
2025-10-04 13:05:54,2025-10-04 13:05:53
2025-10-04 13:05:59,2025-10-04 13:05:59
2025-10-04 13:06:04,2025-10-04 13:06:04
2025-10-04 13:06:09,2025-10-04 13:06:09
2025-10-04 13:06:14,2025-10-04 13:06:14
2025-10-04 13:06:19,2025-10-04 13:06:19
2025-10-04 13:06:21,2025-10-04 13:06:19
2025-10-04 13:06:24,2025-10-04 13:06:24
2025-10-04 13:06:26,2025-10-04 13:06:24
2025-10-04 13:06:29,2025-10-04 13:06:29
2025-10-04 13:06:34,2025-10-04 13:06:34
2025-10-04 13:06:40,2025-10-04 13:06:39
2025-10-04 13:06:45,2025-10-04 13:06:44
2025-10-04 13:06:50,2025-10-04 13:06:49
2025-10-04 13:06:55,2025-10-04 13:06:55
2025-10-04 13:07:00,2025-10-04 13:07:00
2025-10-04 13:07:05,2025-10-04 13:07:05
2025-10-04 13:07:10,2025-10-04 13:07:10
2025-10-04 13:07:15,2025-10-04 13:07:15
2025-10-04 13:07:20,2025-10-04 13:07:20
2025-10-04 13:07:25,2025-10-04 13:07:25
2025-10-04 13:07:30,2025-10-04 13:07:30
2025-10-04 13:07:32,2025-10-04 13:07:30
2025-10-04 13:07:36,2025-10-04 13:07:35
2025-10-04 13:07:41,2025-10-04 13:07:40
2025-10-04 13:07:46,2025-10-04 13:07:45
2025-10-04 13:07:51,2025-10-04 13:07:51
2025-10-04 13:07:56,2025-10-04 13:07:56
2025-10-04 13:08:01,2025-10-04 13:08:01
2025-10-04 13:08:06,2025-10-04 13:08:06
2025-10-04 13:08:11,2025-10-04 13:08:11
2025-10-04 13:08:16,2025-10-04 13:08:16
2025-10-04 13:08:21,2025-10-04 13:08:21
2025-10-04 13:08:26,2025-10-04 13:08:26
2025-10-04 13:08:32,2025-10-04 13:08:31
2025-10-04 13:08:37,2025-10-04 13:08:36
2025-10-04 13:08:42,2025-10-04 13:08:41
2025-10-04 13:08:47,2025-10-04 13:08:47
2025-10-04 13:08:52,2025-10-04 13:08:52
2025-10-04 13:08:57,2025-10-04 13:08:57
2025-10-04 13:09:02,2025-10-04 13:09:02
2025-10-04 13:09:07,2025-10-04 13:09:07
2025-10-04 13:09:09,2025-10-04 13:09:07
2025-10-04 13:09:12,2025-10-04 13:09:12
2025-10-04 13:09:17,2025-10-04 13:09:17
2025-10-04 13:09:22,2025-10-04 13:09:22
2025-10-04 13:09:28,2025-10-04 13:09:27
2025-10-04 13:09:33,2025-10-04 13:09:32
2025-10-04 13:09:38,2025-10-04 13:09:37
2025-10-04 13:09:43,2025-10-04 13:09:43
2025-10-04 13:09:48,2025-10-04 13:09:48
2025-10-04 13:09:53,2025-10-04 13:09:53
2025-10-04 13:09:58,2025-10-04 13:09:58
2025-10-04 13:10:03,2025-10-04 13:10:03
2025-10-04 13:10:08,2025-10-04 13:10:08
2025-10-04 13:10:13,2025-10-04 13:10:13
2025-10-04 13:10:18,2025-10-04 13:10:18
2025-10-04 13:10:23,2025-10-04 13:10:23
2025-10-04 13:10:29,2025-10-04 13:10:28
2025-10-04 13:10:34,2025-10-04 13:10:33
2025-10-04 13:10:39,2025-10-04 13:10:39
2025-10-04 13:10:44,2025-10-04 13:10:44
2025-10-04 13:10:49,2025-10-04 13:10:49
2025-10-04 13:10:54,2025-10-04 13:10:54
2025-10-04 13:10:59,2025-10-04 13:10:59
2025-10-04 13:11:04,2025-10-04 13:11:04
2025-10-04 13:11:09,2025-10-04 13:11:09
2025-10-04 13:11:14,2025-10-04 13:11:14
2025-10-04 13:11:20,2025-10-04 13:11:19
2025-10-04 13:11:25,2025-10-04 13:11:24
2025-10-04 13:11:30,2025-10-04 13:11:29
2025-10-04 13:11:35,2025-10-04 13:11:34
2025-10-04 13:11:40,2025-10-04 13:11:40
2025-10-04 13:11:45,2025-10-04 13:11:45
2025-10-04 13:11:50,2025-10-04 13:11:50
2025-10-04 13:11:55,2025-10-04 13:11:55
2025-10-04 13:12:00,2025-10-04 13:12:00
2025-10-04 13:12:05,2025-10-04 13:12:05
2025-10-04 13:12:10,2025-10-04 13:12:10
2025-10-04 13:12:15,2025-10-04 13:12:15
2025-10-04 13:12:21,2025-10-04 13:12:20
2025-10-04 13:12:26,2025-10-04 13:12:25
2025-10-04 13:12:27,2025-10-04 13:12:25
2025-10-04 13:12:31,2025-10-04 13:12:30
2025-10-04 13:12:36,2025-10-04 13:12:36
2025-10-04 13:12:41,2025-10-04 13:12:41
2025-10-04 13:12:46,2025-10-04 13:12:46
2025-10-04 13:12:51,2025-10-04 13:12:51
2025-10-04 13:12:56,2025-10-04 13:12:56
2025-10-04 13:13:01,2025-10-04 13:13:01
2025-10-04 13:13:06,2025-10-04 13:13:06
2025-10-04 13:13:11,2025-10-04 13:13:11
2025-10-04 13:13:17,2025-10-04 13:13:16
2025-10-04 13:13:22,2025-10-04 13:13:21
2025-10-04 13:13:27,2025-10-04 13:13:26
2025-10-04 13:13:32,2025-10-04 13:13:32
2025-10-04 13:13:37,2025-10-04 13:13:37
2025-10-04 13:13:42,2025-10-04 13:13:42
2025-10-04 13:13:47,2025-10-04 13:13:47
2025-10-04 13:13:52,2025-10-04 13:13:52
2025-10-04 13:13:57,2025-10-04 13:13:57
2025-10-04 13:14:03,2025-10-04 13:14:02
2025-10-04 13:14:08,2025-10-04 13:14:07
2025-10-04 13:14:13,2025-10-04 13:14:12
2025-10-04 13:14:18,2025-10-04 13:14:17
2025-10-04 13:14:23,2025-10-04 13:14:22
2025-10-04 13:14:28,2025-10-04 13:14:28
2025-10-04 13:14:29,2025-10-04 13:14:28
2025-10-04 13:14:33,2025-10-04 13:14:33
2025-10-04 13:14:38,2025-10-04 13:14:38
2025-10-04 13:14:40,2025-10-04 13:14:38
2025-10-04 13:14:43,2025-10-04 13:14:43
2025-10-04 13:14:45,2025-10-04 13:14:43
2025-10-04 13:14:48,2025-10-04 13:14:48
2025-10-04 13:14:52,2025-10-04 13:14:48
2025-10-04 13:14:53,2025-10-04 13:14:53
2025-10-04 13:14:58,2025-10-04 13:14:58
2025-10-04 13:15:06,2025-10-04 13:14:58
2025-10-04 13:15:08,2025-10-04 13:15:03
2025-10-04 13:15:09,2025-10-04 13:15:08
2025-10-04 13:15:14,2025-10-04 13:15:13
2025-10-04 13:15:15,2025-10-04 13:15:13
2025-10-04 13:15:19,2025-10-04 13:15:18
2025-10-04 13:15:22,2025-10-04 13:15:18
2025-10-04 13:15:24,2025-10-04 13:15:24
2025-10-04 13:15:29,2025-10-04 13:15:29
2025-10-04 13:15:34,2025-10-04 13:15:34
2025-10-04 13:15:39,2025-10-04 13:15:39
2025-10-04 13:15:44,2025-10-04 13:15:44
2025-10-04 13:15:49,2025-10-04 13:15:49
2025-10-04 13:15:54,2025-10-04 13:15:54
2025-10-04 13:15:59,2025-10-04 13:15:59
2025-10-04 13:16:02,2025-10-04 13:15:59
2025-10-04 13:16:05,2025-10-04 13:16:04
2025-10-04 13:16:10,2025-10-04 13:16:09
2025-10-04 13:16:15,2025-10-04 13:16:14
2025-10-04 13:16:20,2025-10-04 13:16:20
2025-10-04 13:16:25,2025-10-04 13:16:25
2025-10-04 13:16:30,2025-10-04 13:16:30
2025-10-04 13:16:35,2025-10-04 13:16:35
2025-10-04 13:16:40,2025-10-04 13:16:40
2025-10-04 13:16:45,2025-10-04 13:16:45
2025-10-04 13:16:50,2025-10-04 13:16:50
2025-10-04 13:16:55,2025-10-04 13:16:55
2025-10-04 13:17:00,2025-10-04 13:17:00
2025-10-04 13:17:06,2025-10-04 13:17:05
2025-10-04 13:17:07,2025-10-04 13:17:05
2025-10-04 13:17:11,2025-10-04 13:17:10
2025-10-04 13:17:16,2025-10-04 13:17:16
2025-10-04 13:17:21,2025-10-04 13:17:21
2025-10-04 13:17:26,2025-10-04 13:17:26
2025-10-04 13:17:31,2025-10-04 13:17:31
2025-10-04 13:17:36,2025-10-04 13:17:36
2025-10-04 13:17:41,2025-10-04 13:17:41
2025-10-04 13:17:46,2025-10-04 13:17:46
2025-10-04 13:17:51,2025-10-04 13:17:51
2025-10-04 13:17:56,2025-10-04 13:17:56
2025-10-04 13:18:02,2025-10-04 13:18:01
2025-10-04 13:18:07,2025-10-04 13:18:06
2025-10-04 13:18:12,2025-10-04 13:18:12
2025-10-04 13:18:17,2025-10-04 13:18:17
2025-10-04 13:18:22,2025-10-04 13:18:22
2025-10-04 13:18:27,2025-10-04 13:18:27
2025-10-04 13:18:32,2025-10-04 13:18:32
2025-10-04 13:18:37,2025-10-04 13:18:37
2025-10-04 13:18:42,2025-10-04 13:18:42
2025-10-04 13:18:47,2025-10-04 13:18:47
2025-10-04 13:18:52,2025-10-04 13:18:52
2025-10-04 13:18:58,2025-10-04 13:18:57
2025-10-04 13:19:03,2025-10-04 13:19:02
2025-10-04 13:19:08,2025-10-04 13:19:08
2025-10-04 13:19:13,2025-10-04 13:19:13
2025-10-04 13:19:18,2025-10-04 13:19:18
2025-10-04 13:19:23,2025-10-04 13:19:23
2025-10-04 13:19:28,2025-10-04 13:19:28
2025-10-04 13:19:33,2025-10-04 13:19:33
2025-10-04 13:19:38,2025-10-04 13:19:38
2025-10-04 13:19:43,2025-10-04 13:19:43
2025-10-04 13:19:48,2025-10-04 13:19:48
2025-10-04 13:19:54,2025-10-04 13:19:53
2025-10-04 13:19:59,2025-10-04 13:19:58
2025-10-04 13:20:04,2025-10-04 13:20:03
2025-10-04 13:20:06,2025-10-04 13:20:03
2025-10-04 13:20:09,2025-10-04 13:20:09
2025-10-04 13:20:14,2025-10-04 13:20:14
2025-10-04 13:20:19,2025-10-04 13:20:19
2025-10-04 13:20:24,2025-10-04 13:20:24
2025-10-04 13:20:29,2025-10-04 13:20:29
2025-10-04 13:20:34,2025-10-04 13:20:34
