waktu	latensi	baseline
09:02:37	0.0	0.0
09:03:02	0.16666666666666666	0.0
09:04:03	0.16666666666666666	0.0
09:05:05	0.4166666666666667	0.0
09:06:00	0.08333333333333333	0.0
09:07:02	0.16666666666666666	0.0
09:08:03	0.38461538461538464	0.0
09:09:04	0.2727272727272727	0.0
09:10:00	0.16666666666666666	0.0
09:11:01	0.25	0.0
09:12:02	0.16666666666666666	0.0
09:13:03	0.08333333333333333	0.0
09:14:04	0.3333333333333333	0.0
09:15:00	0.08333333333333333	0.0
09:16:01	0.16666666666666666	0.0
09:17:02	0.16666666666666666	0.0
09:18:03	0.16666666666666666	0.0
09:19:04	0.18181818181818182	0.0
09:20:00	0.16666666666666666	0.0
09:21:01	0.08333333333333333	0.0
09:22:02	0.08333333333333333	0.0
09:23:04	0.09090909090909091	0.0
09:24:00	0.16666666666666666	0.0
09:25:01	0.25	0.0
09:26:02	0.16666666666666666	0.0
09:27:03	0.08333333333333333	0.0
09:28:04	0.25	0.0
09:29:00	0.16666666666666666	0.0
09:30:01	0.08333333333333333	0.0
09:31:02	0.08333333333333333	0.0
09:32:03	0.16666666666666666	0.0
09:33:04	0.18181818181818182	0.0
09:34:00	0.16666666666666666	0.0
09:35:01	0.08333333333333333	0.0
09:36:02	0.08333333333333333	0.0
09:37:03	0.08333333333333333	0.0
09:38:04	0.09090909090909091	0.0
09:39:00	0.08333333333333333	0.0
09:40:02	0.16666666666666666	0.0
09:41:03	0.16666666666666666	0.0
09:42:04	0.09090909090909091	0.0
09:43:00	0.08333333333333333	0.0
09:44:01	0.16666666666666666	0.0
09:45:02	0.08333333333333333	0.0
09:46:03	0.08333333333333333	0.0
09:47:04	0.09090909090909091	0.0
09:48:00	0.08333333333333333	0.0
09:49:01	0.08333333333333333	0.0
09:50:02	0.08333333333333333	0.0
09:51:03	0.08333333333333333	0.0
09:52:04	0.09090909090909091	0.0
09:53:00	0.08333333333333333	0.0
09:54:01	0.08333333333333333	0.0
09:55:02	0.08333333333333333	0.0
09:56:04	0.09090909090909091	0.0
09:57:00	0.08333333333333333	0.0
09:58:01	0.08333333333333333	0.0
09:59:02	0.38461538461538464	0.0
10:00:03	0.23076923076923078	0.0
10:01:04	0.09090909090909091	0.0
10:02:00	0.16666666666666666	0.0
10:03:01	0.16666666666666666	0.0
10:04:02	0.16666666666666666	0.0
10:05:03	0.16666666666666666	0.0
10:06:04	0.2727272727272727	0.0
10:07:00	0.25	0.0
10:08:01	0.16666666666666666	0.0
10:09:02	0.16666666666666666	0.0
10:10:03	0.16666666666666666	0.0
10:11:04	0.18181818181818182	0.0
10:12:00	0.08333333333333333	0.0
10:13:01	0.08333333333333333	0.0
10:14:03	0.25	0.0
10:15:04	0.18181818181818182	0.0
10:16:00	0.25	0.0
10:17:01	0.16666666666666666	0.0
10:18:02	0.16666666666666666	0.0
10:19:03	0.16666666666666666	0.0
10:20:04	0.09090909090909091	0.0
10:21:00	0.25	0.0
10:22:01	0.16666666666666666	0.0
10:23:02	0.16666666666666666	0.0
10:24:03	0.16666666666666666	0.0
10:25:04	0.18181818181818182	0.0
10:26:00	0.16666666666666666	0.0
10:27:01	0.08333333333333333	0.0
10:28:02	0.08333333333333333	0.0
10:29:03	0.08333333333333333	0.0
10:30:05	0.09090909090909091	0.0
10:31:01	0.25	0.0
10:32:02	0.25	0.0
10:33:03	0.08333333333333333	0.0
10:34:04	0.09090909090909091	0.0
10:35:00	0.25	0.0
10:36:01	0.16666666666666666	0.0
10:37:02	0.16666666666666666	0.0
10:38:03	0.08333333333333333	0.0
10:39:04	0.18181818181818182	0.0
10:40:00	0.16666666666666666	0.0
10:41:01	0.08333333333333333	0.0
10:42:02	0.08333333333333333	0.0
10:43:03	0.16666666666666666	0.0
10:44:04	0.09090909090909091	0.0
10:45:00	0.08333333333333333	0.0
10:46:01	0.08333333333333333	0.0
10:47:03	0.16666666666666666	0.0
10:48:04	0.09090909090909091	0.0
10:49:00	0.16666666666666666	0.0
10:50:01	0.08333333333333333	0.0
10:51:02	0.08333333333333333	0.0
10:52:03	0.08333333333333333	0.0
10:53:04	0.09090909090909091	0.0
10:54:00	0.08333333333333333	0.0
10:55:01	0.08333333333333333	0.0
10:56:02	0.25	0.0
10:57:03	0.16666666666666666	0.0
10:58:04	0.18181818181818182	0.0
10:59:00	0.08333333333333333	0.0
11:00:01	0.08333333333333333	0.0
11:01:02	0.08333333333333333	0.0
11:02:03	0.08333333333333333	0.0
