waktu	latensi	baseline
00:00:01	0.9333333333333333	0.0
00:01:02	0.08333333333333333	0.0
00:02:03	0.08333333333333333	0.0
00:03:06	0.6923076923076923	0.0
00:04:02	0.38461538461538464	0.0
00:05:01	0.08333333333333333	0.0
00:06:02	0.18181818181818182	0.0
00:07:05	2.4705882352941178	0.0
00:08:04	0.3333333333333333	0.0
00:09:00	0.38461538461538464	0.0
00:10:01	1.0	0.0
00:11:03	0.16666666666666666	0.0
00:12:01	0.7142857142857143	0.0
00:13:00	0.08333333333333333	0.0
00:14:01	0.46153846153846156	0.0
00:15:02	0.38461538461538464	0.0
00:16:04	0.3076923076923077	0.0
00:17:04	0.6153846153846154	0.0
00:18:01	0.5714285714285714	0.0
00:19:01	0.6428571428571429	0.0
00:20:02	0.5	0.0
00:21:10	2.3333333333333335	0.0
00:22:04	0.5	0.0
00:23:00	0.6428571428571429	0.0
00:24:01	0.08333333333333333	0.0
00:25:02	0.18181818181818182	0.0
00:26:00	1.0	0.0
00:27:06	0.5833333333333334	0.0
00:28:01	1.0	0.0
00:29:02	0.3333333333333333	0.0
00:30:04	0.46153846153846156	0.0
00:31:04	0.18181818181818182	0.0
00:32:00	0.16666666666666666	0.0
00:33:01	0.16666666666666666	0.0
00:34:02	0.25	0.0
00:35:03	0.25	0.0
00:36:04	0.2727272727272727	0.0
00:37:00	0.25	0.0
00:38:01	0.25	0.0
00:39:02	0.16666666666666666	0.0
00:40:03	0.25	0.0
00:41:04	0.18181818181818182	0.0
00:42:00	0.16666666666666666	0.0
00:43:01	0.25	0.0
00:44:03	0.3333333333333333	0.0
00:45:04	0.2727272727272727	0.0
00:46:00	0.25	0.0
00:47:01	0.38461538461538464	0.0
00:48:02	0.16666666666666666	0.0
00:49:03	0.3076923076923077	0.0
00:50:04	0.18181818181818182	0.0
00:51:00	0.25	0.0
00:52:01	0.25	0.0
00:53:02	0.16666666666666666	0.0
00:54:03	0.16666666666666666	0.0
00:55:04	0.18181818181818182	0.0
00:56:00	0.16666666666666666	0.0
00:57:01	0.16666666666666666	0.0
00:58:02	0.16666666666666666	0.0
00:59:03	0.16666666666666666	0.0
01:00:05	0.2727272727272727	0.0
01:01:00	0.16666666666666666	0.0
01:02:02	0.25	0.0
01:03:03	0.25	0.0
01:04:04	0.18181818181818182	0.0
01:05:00	0.16666666666666666	0.0
01:06:01	0.16666666666666666	0.0
01:07:02	0.16666666666666666	0.0
01:08:03	0.25	0.0
01:09:04	0.18181818181818182	0.0
01:10:00	0.16666666666666666	0.0
01:11:01	0.16666666666666666	0.0
01:12:02	0.16666666666666666	0.0
01:13:03	0.16666666666666666	0.0
01:14:04	0.18181818181818182	0.0
01:15:00	0.16666666666666666	0.0
01:16:01	0.08333333333333333	0.0
01:17:02	0.16666666666666666	0.0
01:18:04	0.18181818181818182	0.0
01:19:00	0.25	0.0
01:20:01	0.25	0.0
01:21:02	0.16666666666666666	0.0
01:22:03	0.16666666666666666	0.0
01:23:04	0.3333333333333333	0.0
01:24:00	0.23076923076923078	0.0
01:25:01	0.16666666666666666	0.0
01:26:02	0.0	0.0
