waktu	latensi	baseline
12:36:46	0.0	0.0
12:37:01	0.125	0.0
12:38:03	0.375	0.0
12:39:00	0.3333333333333333	0.0
12:40:01	0.6666666666666666	0.0
12:41:02	0.38461538461538464	0.0
12:42:03	0.25	0.0
12:43:05	0.2727272727272727	0.0
12:44:01	0.3333333333333333	0.0
12:45:02	0.46153846153846156	0.0
12:46:00	0.6153846153846154	0.0
12:47:04	0.2727272727272727	0.0
12:48:00	0.3333333333333333	0.0
12:49:01	0.7142857142857143	0.0
12:50:02	0.38461538461538464	0.0
12:51:03	0.25	0.0
12:52:04	0.2727272727272727	0.0
12:53:00	0.25	0.0
12:54:01	0.3333333333333333	0.0
12:55:02	0.4166666666666667	0.0
12:56:00	0.38461538461538464	0.0
12:57:04	0.5833333333333334	0.0
12:58:00	0.25	0.0
12:59:01	0.25	0.0
13:00:03	0.3333333333333333	0.0
13:01:04	0.18181818181818182	0.0
13:02:00	0.25	0.0
13:03:01	0.46153846153846156	0.0
13:04:02	0.3333333333333333	0.0
13:05:03	0.25	0.0
13:06:04	0.5384615384615384	0.0
13:07:00	0.38461538461538464	0.0
13:08:01	0.25	0.0
13:09:02	0.38461538461538464	0.0
13:10:03	0.16666666666666666	0.0
13:11:04	0.36363636363636365	0.0
13:12:00	0.38461538461538464	0.0
13:13:01	0.25	0.0
13:14:03	0.875	0.0
13:15:06	1.4666666666666666	0.0
13:16:02	0.5	0.0
13:17:00	0.3076923076923077	0.0
13:18:02	0.25	0.0
13:19:03	0.25	0.0
13:20:04	1.5	0.0
13:21:00	2.1578947368421053	0.0
13:22:01	0.25	0.0
13:23:02	0.38461538461538464	0.0
13:24:03	0.25	0.0
13:25:04	0.18181818181818182	0.0
13:26:00	0.25	0.0
13:27:01	0.16666666666666666	0.0
13:28:02	0.25	0.0
13:29:03	0.25	0.0
13:30:04	0.36363636363636365	0.0
13:31:00	0.38461538461538464	0.0
13:32:01	0.16666666666666666	0.0
13:33:03	0.25	0.0
13:34:04	0.3333333333333333	0.0
13:35:00	0.46153846153846156	0.0
13:36:01	0.25	0.0
13:37:02	0.3333333333333333	0.0
13:38:03	0.38461538461538464	0.0
13:39:04	0.18181818181818182	0.0
13:40:00	0.3076923076923077	0.0
13:41:01	0.25	0.0
13:42:02	0.16666666666666666	0.0
13:43:03	0.16666666666666666	0.0
13:44:01	0.38461538461538464	0.0
13:45:00	0.42857142857142855	0.0
13:46:01	0.23076923076923078	0.0
13:47:02	0.38461538461538464	0.0
13:48:03	0.16666666666666666	0.0
13:49:04	0.18181818181818182	0.0
13:50:00	0.25	0.0
13:51:02	0.25	0.0
13:52:03	0.38461538461538464	0.0
13:53:04	0.09090909090909091	0.0
13:54:00	0.08333333333333333	0.0
13:55:01	0.25	0.0
13:56:02	0.16666666666666666	0.0
13:57:03	0.16666666666666666	0.0
13:58:04	0.18181818181818182	0.0
13:59:00	0.3076923076923077	0.0
14:00:01	0.16666666666666666	0.0
14:01:02	0.16666666666666666	0.0
14:02:03	0.08333333333333333	0.0
14:03:04	0.25	0.0
14:04:00	0.7333333333333333	0.0
14:05:01	0.3076923076923077	0.0
14:06:02	0.16666666666666666	0.0
14:07:00	0.3333333333333333	0.0
14:08:00	0.625	0.0
14:09:01	0.16666666666666666	0.0
14:10:02	0.5333333333333333	0.0
14:11:03	0.08333333333333333	0.0
14:12:04	0.3333333333333333	0.0
14:13:00	0.16666666666666666	0.0
14:14:01	0.16666666666666666	0.0
14:15:02	0.46153846153846156	0.0
14:16:03	0.08333333333333333	0.0
14:17:04	0.9166666666666666	0.0
14:18:00	3.789473684210526	0.0
14:19:01	5.653846153846154	0.0
14:20:02	1.2352941176470589	0.0
14:21:03	0.38461538461538464	0.0
14:22:04	0.09090909090909091	0.0
14:23:00	0.625	0.0
14:24:02	0.5333333333333333	0.0
14:25:03	0.08333333333333333	0.0
14:26:04	0.18181818181818182	0.0
14:27:00	0.08333333333333333	0.0
14:28:01	0.08333333333333333	0.0
14:29:02	0.08333333333333333	0.0
14:30:03	0.16666666666666666	0.0
14:31:04	0.16666666666666666	0.0
14:32:00	0.08333333333333333	0.0
14:33:01	0.08333333333333333	0.0
14:34:02	0.08333333333333333	0.0
14:35:03	0.16666666666666666	0.0
14:36:04	0.3333333333333333	0.0
14:37:00	0.42857142857142855	0.0
14:38:01	0.08333333333333333	0.0
14:39:02	0.3076923076923077	0.0
14:40:04	0.18181818181818182	0.0
14:41:00	0.9285714285714286	0.0
14:42:01	3.7333333333333334	0.0
14:43:02	2.9523809523809526	0.0
14:44:03	0.25	0.0
14:45:04	0.38461538461538464	0.0
14:46:00	0.3076923076923077	0.0
14:47:01	0.16666666666666666	0.0
14:48:02	0.5333333333333333	0.0
14:49:03	0.16666666666666666	0.0
14:50:04	0.09090909090909091	0.0
14:51:00	0.08333333333333333	0.0
14:52:01	0.08333333333333333	0.0
14:53:02	0.23076923076923078	0.0
14:54:03	0.08333333333333333	0.0
14:55:04	0.18181818181818182	0.0
14:56:00	0.3076923076923077	0.0
14:57:02	0.16666666666666666	0.0
14:58:03	0.16666666666666666	0.0
14:59:04	0.5714285714285714	0.0
15:00:00	0.08333333333333333	0.0
15:01:01	0.08333333333333333	0.0
15:02:02	0.08333333333333333	0.0
15:03:03	0.25	0.0
15:04:04	0.18181818181818182	0.0
15:05:00	0.23076923076923078	0.0
15:06:01	0.35714285714285715	0.0
15:07:02	0.5	0.0
15:08:03	0.35714285714285715	0.0
15:09:04	0.16666666666666666	0.0
15:10:00	0.23076923076923078	0.0
15:11:01	0.23076923076923078	0.0
15:12:02	0.2857142857142857	0.0
15:13:03	0.08333333333333333	0.0
15:14:05	0.3333333333333333	0.0
15:15:01	0.16666666666666666	0.0
15:16:02	0.08333333333333333	0.0
15:17:03	0.08333333333333333	0.0
15:18:04	0.09090909090909091	0.0
15:19:00	0.08333333333333333	0.0
15:20:01	0.16666666666666666	0.0
15:21:02	0.6	0.0
15:22:03	0.35714285714285715	0.0
15:23:04	0.09090909090909091	0.0
15:24:00	0.23076923076923078	0.0
15:25:01	0.08333333333333333	0.0
15:26:02	0.7333333333333333	0.0
15:27:03	0.0	0.0
15:28:04	0.0	0.0
15:29:00	0.08333333333333333	0.0
15:30:01	0.5333333333333333	0.0
15:31:03	0.16666666666666666	0.0
15:32:04	0.09090909090909091	0.0
15:33:00	0.23076923076923078	0.0
15:34:01	0.0	0.0
15:35:02	0.08333333333333333	0.0
15:36:03	0.2857142857142857	0.0
15:37:04	0.09090909090909091	0.0
15:38:00	0.25	0.0
15:39:01	0.16666666666666666	0.0
15:40:02	0.16666666666666666	0.0
15:41:03	0.23076923076923078	0.0
15:42:04	0.09090909090909091	0.0
15:43:00	0.6666666666666666	0.0
15:44:01	0.16666666666666666	0.0
15:45:02	0.16666666666666666	0.0
15:46:03	0.3076923076923077	0.0
15:47:05	0.5	0.0
15:48:01	0.16666666666666666	0.0
15:49:02	0.3076923076923077	0.0
15:50:03	0.08333333333333333	0.0
15:51:04	0.18181818181818182	0.0
15:52:00	0.16666666666666666	0.0
15:53:01	0.16666666666666666	0.0
15:54:02	0.16666666666666666	0.0
15:55:03	0.16666666666666666	0.0
15:56:04	0.09090909090909091	0.0
15:57:00	0.08333333333333333	0.0
15:58:01	0.08333333333333333	0.0
15:59:02	0.08333333333333333	0.0
16:00:03	0.16666666666666666	0.0
16:01:04	0.46153846153846156	0.0
16:02:00	0.16666666666666666	0.0
16:03:01	0.23076923076923078	0.0
16:04:03	0.16666666666666666	0.0
16:05:04	0.3333333333333333	0.0
16:06:00	0.16666666666666666	0.0
16:07:01	0.08333333333333333	0.0
16:08:02	0.16666666666666666	0.0
