Timestamp,Timestamp (ESP32)
2025-10-11 00:07:39,2025-10-11 00:07:39
2025-10-11 00:07:44,2025-10-11 00:07:44
2025-10-11 00:07:51,2025-10-11 00:07:49
2025-10-11 00:07:52,2025-10-11 00:07:49
2025-10-11 00:07:54,2025-10-11 00:07:54
2025-10-11 00:07:59,2025-10-11 00:07:59
2025-10-11 00:08:04,2025-10-11 00:08:04
2025-10-11 00:08:09,2025-10-11 00:08:09
2025-10-11 00:08:15,2025-10-11 00:08:14
2025-10-11 00:08:21,2025-10-11 00:08:20
2025-10-11 00:08:22,2025-10-11 00:08:20
2025-10-11 00:08:25,2025-10-11 00:08:25
2025-10-11 00:08:30,2025-10-11 00:08:30
2025-10-11 00:08:35,2025-10-11 00:08:35
2025-10-11 00:08:40,2025-10-11 00:08:40
2025-10-11 00:08:45,2025-10-11 00:08:45
2025-10-11 00:08:50,2025-10-11 00:08:50
2025-10-11 00:08:55,2025-10-11 00:08:55
2025-10-11 00:09:00,2025-10-11 00:09:00
2025-10-11 00:09:05,2025-10-11 00:09:05
2025-10-11 00:09:11,2025-10-11 00:09:10
2025-10-11 00:09:16,2025-10-11 00:09:16
2025-10-11 00:09:21,2025-10-11 00:09:21
2025-10-11 00:09:26,2025-10-11 00:09:26
2025-10-11 00:09:31,2025-10-11 00:09:31
2025-10-11 00:09:36,2025-10-11 00:09:36
2025-10-11 00:09:41,2025-10-11 00:09:41
2025-10-11 00:09:46,2025-10-11 00:09:46
2025-10-11 00:09:51,2025-10-11 00:09:51
2025-10-11 00:09:58,2025-10-11 00:09:56
2025-10-11 00:09:58,2025-10-11 00:09:56
2025-10-11 00:10:01,2025-10-11 00:10:01
2025-10-11 00:10:07,2025-10-11 00:10:06
2025-10-11 00:10:12,2025-10-11 00:10:12
2025-10-11 00:10:17,2025-10-11 00:10:17
2025-10-11 00:10:27,2025-10-11 00:10:22
2025-10-11 00:10:28,2025-10-11 00:10:22
2025-10-11 00:10:28,2025-10-11 00:10:27
2025-10-11 00:10:32,2025-10-11 00:10:32
2025-10-11 00:10:37,2025-10-11 00:10:37
2025-10-11 00:10:42,2025-10-11 00:10:42
2025-10-11 00:10:47,2025-10-11 00:10:47
2025-10-11 00:10:52,2025-10-11 00:10:52
2025-10-11 00:10:57,2025-10-11 00:10:57
2025-10-11 00:11:03,2025-10-11 00:11:02
2025-10-11 00:11:08,2025-10-11 00:11:08
2025-10-11 00:11:13,2025-10-11 00:11:13
2025-10-11 00:11:18,2025-10-11 00:11:18
2025-10-11 00:11:19,2025-10-11 00:11:18
2025-10-11 00:11:23,2025-10-11 00:11:23
2025-10-11 00:11:28,2025-10-11 00:11:28
2025-10-11 00:11:33,2025-10-11 00:11:33
2025-10-11 00:11:38,2025-10-11 00:11:38
2025-10-11 00:11:43,2025-10-11 00:11:43
2025-10-11 00:11:48,2025-10-11 00:11:48
2025-10-11 00:11:53,2025-10-11 00:11:53
2025-10-11 00:12:01,2025-10-11 00:11:58
2025-10-11 00:12:01,2025-10-11 00:11:58
2025-10-11 00:12:04,2025-10-11 00:12:04
2025-10-11 00:12:10,2025-10-11 00:12:09
2025-10-11 00:12:11,2025-10-11 00:12:09
2025-10-11 00:12:14,2025-10-11 00:12:14
2025-10-11 00:12:19,2025-10-11 00:12:19
2025-10-11 00:12:24,2025-10-11 00:12:24
2025-10-11 00:12:29,2025-10-11 00:12:29
2025-10-11 00:12:34,2025-10-11 00:12:34
2025-10-11 00:12:39,2025-10-11 00:12:39
2025-10-11 00:12:44,2025-10-11 00:12:44
2025-10-11 00:12:49,2025-10-11 00:12:49
2025-10-11 00:12:55,2025-10-11 00:12:54
2025-10-11 00:13:00,2025-10-11 00:13:00
2025-10-11 00:13:05,2025-10-11 00:13:05
2025-10-11 00:13:10,2025-10-11 00:13:10
2025-10-11 00:13:15,2025-10-11 00:13:15
2025-10-11 00:13:20,2025-10-11 00:13:20
2025-10-11 00:13:25,2025-10-11 00:13:25
2025-10-11 00:13:30,2025-10-11 00:13:30
2025-10-11 00:13:35,2025-10-11 00:13:35
2025-10-11 00:13:40,2025-10-11 00:13:40
2025-10-11 00:13:45,2025-10-11 00:13:45
2025-10-11 00:13:51,2025-10-11 00:13:50
2025-10-11 00:13:56,2025-10-11 00:13:56
2025-10-11 00:14:01,2025-10-11 00:14:01
2025-10-11 00:14:08,2025-10-11 00:14:06
2025-10-11 00:14:08,2025-10-11 00:14:06
2025-10-11 00:14:11,2025-10-11 00:14:11
2025-10-11 00:14:16,2025-10-11 00:14:16
2025-10-11 00:14:21,2025-10-11 00:14:21
2025-10-11 00:14:26,2025-10-11 00:14:26
2025-10-11 00:14:31,2025-10-11 00:14:31
2025-10-11 00:14:36,2025-10-11 00:14:36
2025-10-11 00:14:41,2025-10-11 00:14:41
2025-10-11 00:14:47,2025-10-11 00:14:46
2025-10-11 00:14:52,2025-10-11 00:14:51
2025-10-11 00:14:57,2025-10-11 00:14:57
2025-10-11 00:15:02,2025-10-11 00:15:02
2025-10-11 00:15:07,2025-10-11 00:15:07
2025-10-11 00:15:12,2025-10-11 00:15:12
2025-10-11 00:15:17,2025-10-11 00:15:17
2025-10-11 00:15:24,2025-10-11 00:15:22
2025-10-11 00:15:24,2025-10-11 00:15:22
2025-10-11 00:15:27,2025-10-11 00:15:27
2025-10-11 00:15:32,2025-10-11 00:15:32
2025-10-11 00:15:37,2025-10-11 00:15:37
2025-10-11 00:15:42,2025-10-11 00:15:42
2025-10-11 00:15:48,2025-10-11 00:15:47
2025-10-11 00:15:53,2025-10-11 00:15:53
2025-10-11 00:15:58,2025-10-11 00:15:58
2025-10-11 00:16:04,2025-10-11 00:16:03
2025-10-11 00:16:05,2025-10-11 00:16:03
2025-10-11 00:16:08,2025-10-11 00:16:08
2025-10-11 00:16:13,2025-10-11 00:16:13
2025-10-11 00:16:18,2025-10-11 00:16:18
2025-10-11 00:16:23,2025-10-11 00:16:23
2025-10-11 00:16:28,2025-10-11 00:16:28
2025-10-11 00:16:33,2025-10-11 00:16:33
2025-10-11 00:16:38,2025-10-11 00:16:38
2025-10-11 00:16:44,2025-10-11 00:16:43
2025-10-11 00:16:49,2025-10-11 00:16:49
2025-10-11 00:16:54,2025-10-11 00:16:54
2025-10-11 00:16:59,2025-10-11 00:16:59
2025-10-11 00:17:04,2025-10-11 00:17:04
2025-10-11 00:17:09,2025-10-11 00:17:09
2025-10-11 00:17:14,2025-10-11 00:17:14
2025-10-11 00:17:19,2025-10-11 00:17:19
2025-10-11 00:17:24,2025-10-11 00:17:24
2025-10-11 00:17:31,2025-10-11 00:17:29
2025-10-11 00:17:31,2025-10-11 00:17:29
2025-10-11 00:17:34,2025-10-11 00:17:34
2025-10-11 00:17:40,2025-10-11 00:17:39
2025-10-11 00:17:45,2025-10-11 00:17:45
2025-10-11 00:17:50,2025-10-11 00:17:50
2025-10-11 00:17:56,2025-10-11 00:17:55
2025-10-11 00:17:57,2025-10-11 00:17:55
2025-10-11 00:18:01,2025-10-11 00:18:00
2025-10-11 00:18:02,2025-10-11 00:18:00
2025-10-11 00:18:05,2025-10-11 00:18:05
2025-10-11 00:18:12,2025-10-11 00:18:10
2025-10-11 00:18:12,2025-10-11 00:18:10
2025-10-11 00:18:15,2025-10-11 00:18:15
2025-10-11 00:18:20,2025-10-11 00:18:20
2025-10-11 00:18:25,2025-10-11 00:18:25
2025-10-11 00:18:30,2025-10-11 00:18:30
2025-10-11 00:18:36,2025-10-11 00:18:35
2025-10-11 00:18:41,2025-10-11 00:18:41
2025-10-11 00:18:46,2025-10-11 00:18:46
2025-10-11 00:18:51,2025-10-11 00:18:51
2025-10-11 00:18:56,2025-10-11 00:18:56
2025-10-11 00:19:01,2025-10-11 00:19:01
2025-10-11 00:19:08,2025-10-11 00:19:06
2025-10-11 00:19:08,2025-10-11 00:19:06
2025-10-11 00:19:11,2025-10-11 00:19:11
2025-10-11 00:19:16,2025-10-11 00:19:16
2025-10-11 00:19:21,2025-10-11 00:19:21
2025-10-11 00:19:26,2025-10-11 00:19:26
2025-10-11 00:19:32,2025-10-11 00:19:31
2025-10-11 00:19:38,2025-10-11 00:19:37
2025-10-11 00:19:40,2025-10-11 00:19:37
2025-10-11 00:19:42,2025-10-11 00:19:42
2025-10-11 00:19:47,2025-10-11 00:19:47
2025-10-11 00:19:52,2025-10-11 00:19:52
2025-10-11 00:19:57,2025-10-11 00:19:57
2025-10-11 00:20:02,2025-10-11 00:20:02
2025-10-11 00:20:07,2025-10-11 00:20:07
2025-10-11 00:20:12,2025-10-11 00:20:12
2025-10-11 00:20:17,2025-10-11 00:20:17
2025-10-11 00:20:22,2025-10-11 00:20:22
2025-10-11 00:20:28,2025-10-11 00:20:27
2025-10-11 00:20:33,2025-10-11 00:20:33
2025-10-11 00:20:38,2025-10-11 00:20:38
2025-10-11 00:20:45,2025-10-11 00:20:43
2025-10-11 00:20:45,2025-10-11 00:20:43
2025-10-11 00:20:45,2025-10-11 00:20:43
2025-10-11 00:20:48,2025-10-11 00:20:48
2025-10-11 00:20:53,2025-10-11 00:20:53
2025-10-11 00:20:58,2025-10-11 00:20:58
2025-10-11 00:21:10,2025-10-11 00:21:03
2025-10-11 00:21:11,2025-10-11 00:21:03
2025-10-11 00:21:11,2025-10-11 00:21:03
2025-10-11 00:21:11,2025-10-11 00:21:03
2025-10-11 00:21:13,2025-10-11 00:21:13
2025-10-11 00:21:18,2025-10-11 00:21:18
2025-10-11 00:21:24,2025-10-11 00:21:23
2025-10-11 00:21:30,2025-10-11 00:21:29
2025-10-11 00:21:31,2025-10-11 00:21:29
2025-10-11 00:21:34,2025-10-11 00:21:34
2025-10-11 00:21:39,2025-10-11 00:21:39
2025-10-11 00:21:44,2025-10-11 00:21:44
2025-10-11 00:21:49,2025-10-11 00:21:49
2025-10-11 00:21:54,2025-10-11 00:21:54
2025-10-11 00:21:59,2025-10-11 00:21:59
2025-10-11 00:22:04,2025-10-11 00:22:04
2025-10-11 00:22:09,2025-10-11 00:22:09
2025-10-11 00:22:14,2025-10-11 00:22:14
2025-10-11 00:22:20,2025-10-11 00:22:19
2025-10-11 00:22:25,2025-10-11 00:22:25
2025-10-11 00:22:30,2025-10-11 00:22:30
2025-10-11 00:22:35,2025-10-11 00:22:35
2025-10-11 00:22:40,2025-10-11 00:22:40
2025-10-11 00:22:45,2025-10-11 00:22:45
2025-10-11 00:22:52,2025-10-11 00:22:50
2025-10-11 00:22:53,2025-10-11 00:22:50
2025-10-11 00:22:55,2025-10-11 00:22:55
2025-10-11 00:23:00,2025-10-11 00:23:00
2025-10-11 00:23:05,2025-10-11 00:23:05
2025-10-11 00:23:10,2025-10-11 00:23:10
2025-10-11 00:23:17,2025-10-11 00:23:15
2025-10-11 00:23:18,2025-10-11 00:23:15
2025-10-11 00:23:18,2025-10-11 00:23:15
2025-10-11 00:23:21,2025-10-11 00:23:20
2025-10-11 00:23:26,2025-10-11 00:23:26
2025-10-11 00:23:31,2025-10-11 00:23:31
2025-10-11 00:23:36,2025-10-11 00:23:36
2025-10-11 00:23:41,2025-10-11 00:23:41
2025-10-11 00:23:46,2025-10-11 00:23:46
2025-10-11 00:23:51,2025-10-11 00:23:51
2025-10-11 00:23:56,2025-10-11 00:23:56
2025-10-11 00:24:01,2025-10-11 00:24:01
2025-10-11 00:24:06,2025-10-11 00:24:06
2025-10-11 00:24:11,2025-10-11 00:24:11
2025-10-11 00:24:17,2025-10-11 00:24:16
2025-10-11 00:24:22,2025-10-11 00:24:22
2025-10-11 00:24:27,2025-10-11 00:24:27
2025-10-11 00:24:32,2025-10-11 00:24:32
2025-10-11 00:24:37,2025-10-11 00:24:37
2025-10-11 00:24:42,2025-10-11 00:24:42
2025-10-11 00:24:47,2025-10-11 00:24:47
2025-10-11 00:24:52,2025-10-11 00:24:52
2025-10-11 00:24:57,2025-10-11 00:24:57
2025-10-11 00:25:02,2025-10-11 00:25:02
2025-10-11 00:25:07,2025-10-11 00:25:07
2025-10-11 00:25:13,2025-10-11 00:25:12
2025-10-11 00:25:18,2025-10-11 00:25:17
2025-10-11 00:25:23,2025-10-11 00:25:23
2025-10-11 00:25:28,2025-10-11 00:25:28
2025-10-11 00:25:33,2025-10-11 00:25:33
2025-10-11 00:25:38,2025-10-11 00:25:38
2025-10-11 00:25:43,2025-10-11 00:25:43
2025-10-11 00:25:48,2025-10-11 00:25:48
2025-10-11 00:25:53,2025-10-11 00:25:53
2025-10-11 00:26:00,2025-10-11 00:25:58
2025-10-11 00:26:00,2025-10-11 00:25:58
2025-10-11 00:26:03,2025-10-11 00:26:03
2025-10-11 00:26:09,2025-10-11 00:26:08
2025-10-11 00:26:14,2025-10-11 00:26:13
2025-10-11 00:26:20,2025-10-11 00:26:19
2025-10-11 00:26:20,2025-10-11 00:26:19
2025-10-11 00:26:24,2025-10-11 00:26:24
2025-10-11 00:26:31,2025-10-11 00:26:29
2025-10-11 00:26:34,2025-10-11 00:26:29
2025-10-11 00:26:35,2025-10-11 00:26:34
2025-10-11 00:26:39,2025-10-11 00:26:39
2025-10-11 00:26:44,2025-10-11 00:26:44
2025-10-11 00:26:49,2025-10-11 00:26:49
2025-10-11 00:26:54,2025-10-11 00:26:54
2025-10-11 00:26:59,2025-10-11 00:26:59
2025-10-11 00:27:06,2025-10-11 00:27:04
2025-10-11 00:27:07,2025-10-11 00:27:04
2025-10-11 00:27:10,2025-10-11 00:27:09
2025-10-11 00:27:15,2025-10-11 00:27:14
2025-10-11 00:27:20,2025-10-11 00:27:20
2025-10-11 00:27:25,2025-10-11 00:27:25
2025-10-11 00:27:30,2025-10-11 00:27:30
2025-10-11 00:27:35,2025-10-11 00:27:35
2025-10-11 00:27:40,2025-10-11 00:27:40
2025-10-11 00:27:45,2025-10-11 00:27:45
2025-10-11 00:27:50,2025-10-11 00:27:50
2025-10-11 00:27:55,2025-10-11 00:27:55
2025-10-11 00:28:01,2025-10-11 00:28:00
2025-10-11 00:28:07,2025-10-11 00:28:05
2025-10-11 00:28:08,2025-10-11 00:28:05
2025-10-11 00:28:13,2025-10-11 00:28:10
2025-10-11 00:28:14,2025-10-11 00:28:10
2025-10-11 00:28:16,2025-10-11 00:28:16
2025-10-11 00:28:21,2025-10-11 00:28:21
2025-10-11 00:28:26,2025-10-11 00:28:26
2025-10-11 00:28:31,2025-10-11 00:28:31
2025-10-11 00:28:36,2025-10-11 00:28:36
2025-10-11 00:28:41,2025-10-11 00:28:41
2025-10-11 00:28:46,2025-10-11 00:28:46
2025-10-11 00:28:51,2025-10-11 00:28:51
2025-10-11 00:28:57,2025-10-11 00:28:56
2025-10-11 00:29:02,2025-10-11 00:29:01
2025-10-11 00:29:07,2025-10-11 00:29:06
2025-10-11 00:29:12,2025-10-11 00:29:12
2025-10-11 00:29:17,2025-10-11 00:29:17
2025-10-11 00:29:22,2025-10-11 00:29:22
2025-10-11 00:29:27,2025-10-11 00:29:27
2025-10-11 00:29:32,2025-10-11 00:29:32
2025-10-11 00:29:37,2025-10-11 00:29:37
2025-10-11 00:29:42,2025-10-11 00:29:42
2025-10-11 00:29:47,2025-10-11 00:29:47
2025-10-11 00:29:53,2025-10-11 00:29:52
2025-10-11 00:29:58,2025-10-11 00:29:57
2025-10-11 00:30:04,2025-10-11 00:30:02
2025-10-11 00:30:04,2025-10-11 00:30:02
2025-10-11 00:30:08,2025-10-11 00:30:08
2025-10-11 00:30:13,2025-10-11 00:30:13
2025-10-11 00:30:18,2025-10-11 00:30:18
2025-10-11 00:30:23,2025-10-11 00:30:23
2025-10-11 00:30:28,2025-10-11 00:30:28
2025-10-11 00:30:33,2025-10-11 00:30:33
2025-10-11 00:30:38,2025-10-11 00:30:38
2025-10-11 00:30:43,2025-10-11 00:30:43
2025-10-11 00:30:48,2025-10-11 00:30:48
2025-10-11 00:30:54,2025-10-11 00:30:53
2025-10-11 00:30:59,2025-10-11 00:30:58
2025-10-11 00:31:04,2025-10-11 00:31:04
2025-10-11 00:31:09,2025-10-11 00:31:09
2025-10-11 00:31:14,2025-10-11 00:31:14
2025-10-11 00:31:19,2025-10-11 00:31:19
2025-10-11 00:31:24,2025-10-11 00:31:24
2025-10-11 00:31:29,2025-10-11 00:31:29
2025-10-11 00:31:34,2025-10-11 00:31:34
2025-10-11 00:31:39,2025-10-11 00:31:39
2025-10-11 00:31:44,2025-10-11 00:31:44
2025-10-11 00:31:50,2025-10-11 00:31:49
2025-10-11 00:31:55,2025-10-11 00:31:54
2025-10-11 00:32:00,2025-10-11 00:32:00
2025-10-11 00:32:05,2025-10-11 00:32:05
2025-10-11 00:32:10,2025-10-11 00:32:10
2025-10-11 00:32:15,2025-10-11 00:32:15
2025-10-11 00:32:20,2025-10-11 00:32:20
2025-10-11 00:32:25,2025-10-11 00:32:25
2025-10-11 00:32:30,2025-10-11 00:32:30
2025-10-11 00:32:35,2025-10-11 00:32:35
2025-10-11 00:32:40,2025-10-11 00:32:40
2025-10-11 00:32:46,2025-10-11 00:32:45
2025-10-11 00:32:51,2025-10-11 00:32:50
2025-10-11 00:32:56,2025-10-11 00:32:56
2025-10-11 00:33:01,2025-10-11 00:33:01
2025-10-11 00:33:06,2025-10-11 00:33:06
2025-10-11 00:33:11,2025-10-11 00:33:11
2025-10-11 00:33:16,2025-10-11 00:33:16
2025-10-11 00:33:21,2025-10-11 00:33:21
2025-10-11 00:33:26,2025-10-11 00:33:26
2025-10-11 00:33:31,2025-10-11 00:33:31
2025-10-11 00:33:36,2025-10-11 00:33:36
2025-10-11 00:33:42,2025-10-11 00:33:41
2025-10-11 00:33:47,2025-10-11 00:33:46
2025-10-11 00:33:52,2025-10-11 00:33:52
2025-10-11 00:33:57,2025-10-11 00:33:57
2025-10-11 00:34:02,2025-10-11 00:34:02
2025-10-11 00:34:07,2025-10-11 00:34:07
2025-10-11 00:34:12,2025-10-11 00:34:12
2025-10-11 00:34:17,2025-10-11 00:34:17
2025-10-11 00:34:22,2025-10-11 00:34:22
2025-10-11 00:34:27,2025-10-11 00:34:27
2025-10-11 00:34:32,2025-10-11 00:34:32
2025-10-11 00:34:38,2025-10-11 00:34:37
2025-10-11 00:34:43,2025-10-11 00:34:42
2025-10-11 00:34:48,2025-10-11 00:34:47
2025-10-11 00:34:53,2025-10-11 00:34:53
2025-10-11 00:34:58,2025-10-11 00:34:58
2025-10-11 00:35:03,2025-10-11 00:35:03
2025-10-11 00:35:08,2025-10-11 00:35:08
2025-10-11 00:35:13,2025-10-11 00:35:13
2025-10-11 00:35:18,2025-10-11 00:35:18
2025-10-11 00:35:23,2025-10-11 00:35:23
2025-10-11 00:35:28,2025-10-11 00:35:28
2025-10-11 00:35:34,2025-10-11 00:35:33
2025-10-11 00:35:39,2025-10-11 00:35:38
2025-10-11 00:35:44,2025-10-11 00:35:43
2025-10-11 00:35:49,2025-10-11 00:35:49
2025-10-11 00:35:54,2025-10-11 00:35:54
2025-10-11 00:35:59,2025-10-11 00:35:59
2025-10-11 00:36:04,2025-10-11 00:36:04
2025-10-11 00:36:09,2025-10-11 00:36:09
2025-10-11 00:36:14,2025-10-11 00:36:14
2025-10-11 00:36:19,2025-10-11 00:36:19
2025-10-11 00:36:24,2025-10-11 00:36:24
2025-10-11 00:36:30,2025-10-11 00:36:29
2025-10-11 00:36:35,2025-10-11 00:36:34
2025-10-11 00:36:40,2025-10-11 00:36:39
2025-10-11 00:36:45,2025-10-11 00:36:45
2025-10-11 00:36:50,2025-10-11 00:36:50
2025-10-11 00:36:55,2025-10-11 00:36:55
2025-10-11 00:37:00,2025-10-11 00:37:00
2025-10-11 00:37:05,2025-10-11 00:37:05
2025-10-11 00:37:10,2025-10-11 00:37:10
2025-10-11 00:37:15,2025-10-11 00:37:15
2025-10-11 00:37:20,2025-10-11 00:37:20
2025-10-11 00:37:26,2025-10-11 00:37:25
2025-10-11 00:37:31,2025-10-11 00:37:30
2025-10-11 00:37:36,2025-10-11 00:37:35
2025-10-11 00:37:41,2025-10-11 00:37:41
2025-10-11 00:37:46,2025-10-11 00:37:46
2025-10-11 00:37:51,2025-10-11 00:37:51
2025-10-11 00:37:56,2025-10-11 00:37:56
2025-10-11 00:38:01,2025-10-11 00:38:01
2025-10-11 00:38:06,2025-10-11 00:38:06
2025-10-11 00:38:11,2025-10-11 00:38:11
2025-10-11 00:38:16,2025-10-11 00:38:16
2025-10-11 00:38:22,2025-10-11 00:38:21
2025-10-11 00:38:27,2025-10-11 00:38:26
2025-10-11 00:38:32,2025-10-11 00:38:31
2025-10-11 00:38:37,2025-10-11 00:38:37
2025-10-11 00:38:42,2025-10-11 00:38:42
2025-10-11 00:38:47,2025-10-11 00:38:47
2025-10-11 00:38:52,2025-10-11 00:38:52
2025-10-11 00:38:57,2025-10-11 00:38:57
2025-10-11 00:39:02,2025-10-11 00:39:02
2025-10-11 00:39:07,2025-10-11 00:39:07
2025-10-11 00:39:12,2025-10-11 00:39:12
2025-10-11 00:39:17,2025-10-11 00:39:17
2025-10-11 00:39:23,2025-10-11 00:39:22
2025-10-11 00:39:28,2025-10-11 00:39:27
2025-10-11 00:39:33,2025-10-11 00:39:33
2025-10-11 00:39:38,2025-10-11 00:39:38
2025-10-11 00:39:43,2025-10-11 00:39:43
2025-10-11 00:39:48,2025-10-11 00:39:48
2025-10-11 00:39:53,2025-10-11 00:39:53
2025-10-11 00:39:58,2025-10-11 00:39:58
2025-10-11 00:40:03,2025-10-11 00:40:03
2025-10-11 00:40:08,2025-10-11 00:40:08
2025-10-11 00:40:14,2025-10-11 00:40:13
2025-10-11 00:40:19,2025-10-11 00:40:18
2025-10-11 00:40:24,2025-10-11 00:40:23
2025-10-11 00:40:29,2025-10-11 00:40:29
2025-10-11 00:40:34,2025-10-11 00:40:34
2025-10-11 00:40:39,2025-10-11 00:40:39
2025-10-11 00:40:44,2025-10-11 00:40:44
2025-10-11 00:40:49,2025-10-11 00:40:49
2025-10-11 00:40:54,2025-10-11 00:40:54
2025-10-11 00:40:59,2025-10-11 00:40:59
2025-10-11 00:41:04,2025-10-11 00:41:04
2025-10-11 00:41:09,2025-10-11 00:41:09
2025-10-11 00:41:15,2025-10-11 00:41:14
2025-10-11 00:41:20,2025-10-11 00:41:19
2025-10-11 00:41:25,2025-10-11 00:41:25
2025-10-11 00:41:30,2025-10-11 00:41:30
2025-10-11 00:41:35,2025-10-11 00:41:35
2025-10-11 00:41:40,2025-10-11 00:41:40
2025-10-11 00:41:45,2025-10-11 00:41:45
2025-10-11 00:41:50,2025-10-11 00:41:50
2025-10-11 00:41:55,2025-10-11 00:41:55
2025-10-11 00:42:00,2025-10-11 00:42:00
2025-10-11 00:42:05,2025-10-11 00:42:05
